year,month,yyyymm,sido,sigungu,passenger_imported,van_imported
2021,5,202105,대구,동구,15553,149
2021,5,202105,대구,북구,16613,176
2021,5,202105,대구,서구,4963,32
2021,5,202105,대구,수성구,60646,163
2021,5,202105,대구,중구,29209,30
2021,5,202105,대전,대덕구,5220,62
2021,5,202105,대전,동구,5823,94
2021,5,202105,대전,서구,20424,206
2021,5,202105,대전,유성구,24051,222
2021,5,202105,대전,중구,7935,83
2021,5,202105,부산,강서구,8896,80
2021,5,202105,부산,금정구,9141,43
2021,5,202105,부산,기장군,8489,56
2021,5,202105,부산,남구,13569,62
2021,5,202105,부산,동구,21453,18
2021,5,202105,부산,동래구,11172,38
2021,5,202105,부산,부산진구,22122,50
2021,5,202105,부산,북구,7532,52
2021,5,202105,부산,사상구,5516,26
2021,5,202105,부산,사하구,7707,45
2021,5,202105,부산,서구,3266,4
2021,5,202105,부산,수영구,18659,37
2021,5,202105,부산,연제구,27025,48
2021,5,202105,부산,영도구,2341,11
2021,5,202105,부산,중구,17769,15
2021,5,202105,부산,해운대구,40310,119
2021,5,202105,서울,강남구,85762,245
2021,5,202105,서울,강동구,22671,99
2021,5,202105,서울,강북구,7101,30
2021,5,202105,서울,강서구,27854,104
2021,5,202105,서울,관악구,13267,57
2021,5,202105,서울,광진구,16866,64
2021,5,202105,서울,구로구,15031,59
2021,5,202105,서울,금천구,8518,43
2021,5,202105,서울,노원구,15598,87
2021,5,202105,서울,도봉구,8579,60
2021,5,202105,서울,동대문구,14143,62
2021,5,202105,서울,동작구,17781,40
2021,5,202105,서울,마포구,25609,87
2021,5,202105,서울,서대문구,14768,79
2021,5,202105,서울,서초구,59432,186
2021,5,202105,서울,성동구,24661,98
2021,5,202105,서울,성북구,18362,89
2021,5,202105,서울,송파구,53135,130
2021,5,202105,서울,양천구,23881,73
2021,5,202105,서울,영등포구,25295,74
2021,5,202105,서울,용산구,27532,80
2021,5,202105,서울,은평구,15706,59
2021,5,202105,서울,종로구,10871,78
2021,5,202105,서울,중구,14529,74
2021,5,202105,서울,중랑구,10574,70
2021,5,202105,세종,세종시,20612,280
2021,5,202105,울산,남구,12727,68
2021,5,202105,울산,동구,2714,49
2021,5,202105,울산,북구,5347,71
2021,5,202105,울산,울주군,7419,63
2021,5,202105,울산,중구,5927,52
2021,5,202105,인천,강화군,2789,41
2021,5,202105,인천,계양구,12795,65
2021,5,202105,인천,남동구,57692,205
2021,5,202105,인천,동구,1410,9
2021,5,202105,인천,미추홀구,26925,73
2021,5,202105,인천,부평구,31756,92
2021,5,202105,인천,서구,24976,191
2021,5,202105,인천,연수구,60274,175
2021,5,202105,인천,옹진군,606,9
2021,5,202105,인천,중구,7216,51
2021,5,202105,전남,강진군,833,12
2021,5,202105,전남,고흥군,1354,17
2021,5,202105,전남,곡성군,805,6
2021,5,202105,전남,광양시,4828,71
2021,5,202105,전남,구례군,608,13
2021,5,202105,전남,나주시,4715,63
2021,5,202105,전남,담양군,1757,22
2021,5,202105,전남,목포시,5726,73
2021,5,202105,전남,무안군,3058,48
2021,5,202105,전남,보성군,1497,11
2021,5,202105,전남,순천시,11008,126
2021,5,202105,전남,신안군,2214,26
2021,5,202105,전남,여수시,9318,75
2021,5,202105,전남,영광군,1840,19
2021,5,202105,전남,영암군,1579,18
2021,5,202105,전남,완도군,1377,10
2021,5,202105,전남,장성군,1579,35
2021,5,202105,전남,장흥군,938,8
2021,5,202105,전남,진도군,759,7
2021,5,202105,전남,함평군,1980,21
2021,5,202105,전남,해남군,1997,24
2021,5,202105,전남,화순군,2050,32
2021,5,202105,전북,고창군,1532,17
2021,5,202105,전북,군산시,9405,82
2021,5,202105,전북,김제시,2361,29
2021,5,202105,전북,남원시,1950,36
2021,5,202105,전북,무주군,657,10
2021,5,202105,전북,부안군,1365,15
2021,5,202105,전북,순창군,685,4
2021,5,202105,전북,완주군,3085,54
2021,5,202105,전북,익산시,8606,107
2021,5,202105,전북,임실군,588,12
2021,5,202105,전북,장수군,502,3
2021,5,202105,전북,전주시,40486,273
2021,5,202105,전북,정읍시,2940,39
2021,5,202105,전북,진안군,614,11
2021,5,202105,제주,서귀포시,6968,72
2021,5,202105,제주,제주시,31913,283
2021,5,202105,충남,계룡시,1631,27
2021,5,202105,충남,공주시,3373,52
2021,5,202105,충남,금산군,1531,19
2021,5,202105,충남,논산시,2927,40
2021,5,202105,충남,당진시,5427,102
2021,5,202105,충남,보령시,2836,51
2021,5,202105,충남,부여군,1483,27
2021,5,202105,충남,서산시,5772,101
2021,5,202105,충남,서천군,1133,20
2021,5,202105,충남,아산시,12359,228
2021,5,202105,충남,예산군,2165,39
2021,5,202105,충남,천안시,29628,440
2021,5,202105,충남,청양군,686,12
2021,5,202105,충남,태안군,1908,31
2021,5,202105,충남,홍성군,2910,49
2021,5,202105,충북,괴산군,991,22
2021,5,202105,충북,단양군,645,16
2021,5,202105,충북,보은군,830,15
2021,5,202105,충북,영동군,986,17
2021,5,202105,충북,옥천군,1345,18
2021,5,202105,충북,음성군,3140,51
2021,5,202105,충북,제천시,3956,47
2021,5,202105,충북,증평군,1037,20
2021,5,202105,충북,진천군,2834,61
2021,5,202105,충북,청주시,40771,432
2021,5,202105,충북,충주시,6526,117
2021,6,202106,강원,강릉시,8564,111
2021,6,202106,강원,고성군,780,15
2021,6,202106,강원,동해시,2255,74
2021,6,202106,강원,삼척시,1454,33
2021,6,202106,강원,속초시,2848,48
2021,6,202106,강원,양구군,556,10
2021,6,202106,강원,양양군,1157,19
2021,6,202106,강원,영월군,1149,24
2021,6,202106,강원,원주시,15563,188
2021,6,202106,강원,인제군,828,16
2021,6,202106,강원,정선군,1122,17
2021,6,202106,강원,철원군,984,26
2021,6,202106,강원,춘천시,10442,150
2021,6,202106,강원,태백시,1276,19
2021,6,202106,강원,평창군,1796,20
2021,6,202106,강원,홍천군,1990,28
2021,6,202106,강원,화천군,568,12
2021,6,202106,강원,횡성군,1732,26
2021,6,202106,경기,가평군,2900,44
2021,6,202106,경기,고양시,64002,375
2021,6,202106,경기,과천시,5589,17
2021,6,202106,경기,광명시,10431,88
2021,6,202106,경기,광주시,22487,206
2021,6,202106,경기,구리시,8445,50
2021,6,202106,경기,군포시,9075,59
2021,6,202106,경기,김포시,31928,455
2021,6,202106,경기,남양주시,36418,396
2021,6,202106,경기,동두천시,2438,28
2021,6,202106,경기,부천시,28369,205
2021,6,202106,경기,성남시,71811,366
2021,6,202106,경기,수원시,67714,462
2021,6,202106,경기,시흥시,19687,194
2021,6,202106,경기,안산시,22261,208
2021,6,202106,경기,안성시,7549,93
2021,6,202106,경기,안양시,23589,123
2021,6,202106,경기,양주시,8683,132
2021,6,202106,경기,양평군,7695,97
2021,6,202106,경기,여주시,4470,73
2021,6,202106,경기,연천군,1471,26
2021,6,202106,경기,오산시,8758,113
2021,6,202106,경기,용인시,83398,574
2021,6,202106,경기,의왕시,8617,47
2021,6,202106,경기,의정부시,15142,122
2021,6,202106,경기,이천시,9695,149
2021,6,202106,경기,파주시,22533,228
2021,6,202106,경기,평택시,27893,308
2021,6,202106,경기,포천시,5799,69
2021,6,202106,경기,하남시,21333,136
2021,6,202106,경기,화성시,52620,574
2021,6,202106,경남,거제시,6721,74
2021,6,202106,경남,거창군,1668,22
2021,6,202106,경남,고성군,1149,13
2021,6,202106,경남,김해시,19827,195
2021,6,202106,경남,남해군,948,23
2021,6,202106,경남,밀양시,2886,23
2021,6,202106,경남,사천시,3088,27
2021,6,202106,경남,산청군,942,11
2021,6,202106,경남,양산시,12363,120
2021,6,202106,경남,의령군,635,12
2021,6,202106,경남,진주시,12443,119
2021,6,202106,경남,창녕군,1700,26
2021,6,202106,경남,창원시,71305,407
2021,6,202106,경남,통영시,3366,33
2021,6,202106,경남,하동군,1045,15
2021,6,202106,경남,함안군,2760,33
2021,6,202106,경남,함양군,857,11
2021,6,202106,경남,합천군,983,19
2021,6,202106,경북,경산시,9966,88
2021,6,202106,경북,경주시,8788,130
2021,6,202106,경북,고령군,1090,25
2021,6,202106,경북,구미시,13154,222
2021,6,202106,경북,군위군,721,15
2021,6,202106,경북,김천시,3728,77
2021,6,202106,경북,문경시,1681,28
2021,6,202106,경북,봉화군,563,10
2021,6,202106,경북,상주시,2170,47
2021,6,202106,경북,성주군,1562,26
2021,6,202106,경북,안동시,4673,95
2021,6,202106,경북,영덕군,842,17
2021,6,202106,경북,영양군,337,6
2021,6,202106,경북,영주시,2397,60
2021,6,202106,경북,영천시,3197,29
2021,6,202106,경북,예천군,1530,27
2021,6,202106,경북,울릉군,207,1
2021,6,202106,경북,울진군,1324,23
2021,6,202106,경북,의성군,1080,13
2021,6,202106,경북,청도군,1486,13
2021,6,202106,경북,청송군,563,12
2021,6,202106,경북,칠곡군,3988,62
2021,6,202106,경북,포항시,18118,230
2021,6,202106,광주,광산구,17431,216
2021,6,202106,광주,남구,11475,79
2021,6,202106,광주,동구,5857,25
2021,6,202106,광주,북구,17030,134
2021,6,202106,광주,서구,17854,110
2021,6,202106,대구,남구,6413,40
2021,6,202106,대구,달서구,40619,249
2021,6,202106,대구,달성군,10142,137
2021,6,202106,대구,동구,15727,147
2021,6,202106,대구,북구,16792,172
2021,6,202106,대구,서구,5054,31
2021,6,202106,대구,수성구,61284,168
2021,6,202106,대구,중구,29048,32
2021,6,202106,대전,대덕구,5283,64
2021,6,202106,대전,동구,5890,93
2021,6,202106,대전,서구,20717,205
2021,6,202106,대전,유성구,24279,220
2021,6,202106,대전,중구,8004,81
2021,6,202106,부산,강서구,9096,82
2021,6,202106,부산,금정구,9198,43
2021,6,202106,부산,기장군,8593,58
2021,6,202106,부산,남구,13655,60
2021,6,202106,부산,동구,21803,15
2021,6,202106,부산,동래구,11244,39
2021,6,202106,부산,부산진구,22242,53
2021,6,202106,부산,북구,7659,53
2021,6,202106,부산,사상구,5609,26
2021,6,202106,부산,사하구,7750,46
2021,6,202106,부산,서구,3300,4
2021,6,202106,부산,수영구,18588,37
2021,6,202106,부산,연제구,27501,48
2021,6,202106,부산,영도구,2374,11
2021,6,202106,부산,중구,17931,16
2021,6,202106,부산,해운대구,40755,124
2021,6,202106,서울,강남구,86133,241
2021,6,202106,서울,강동구,22868,99
2021,6,202106,서울,강북구,7156,33
2021,6,202106,서울,강서구,28060,107
2021,6,202106,서울,관악구,13367,56
2021,6,202106,서울,광진구,16994,64
2021,6,202106,서울,구로구,15145,61
2021,6,202106,서울,금천구,8640,42
2021,6,202106,서울,노원구,15733,89
2021,6,202106,서울,도봉구,8660,60
2021,6,202106,서울,동대문구,14294,61
2021,6,202106,서울,동작구,17957,40
2021,6,202106,서울,마포구,25902,89
2021,6,202106,서울,서대문구,14830,80
2021,6,202106,서울,서초구,59733,189
2021,6,202106,서울,성동구,24758,98
2021,6,202106,서울,성북구,18532,92
2021,6,202106,서울,송파구,53526,134
2021,6,202106,서울,양천구,23975,70
2021,6,202106,서울,영등포구,25424,78
2021,6,202106,서울,용산구,27721,81
2021,6,202106,서울,은평구,15872,60
2021,6,202106,서울,종로구,10859,78
2021,6,202106,서울,중구,14494,79
2021,6,202106,서울,중랑구,10693,70
2021,6,202106,세종,세종시,20932,279
2021,6,202106,울산,남구,12828,71
2021,6,202106,울산,동구,2729,50
2021,6,202106,울산,북구,5389,72
2021,6,202106,울산,울주군,7495,63
2021,6,202106,울산,중구,5972,53
2021,6,202106,인천,강화군,2816,43
2021,6,202106,인천,계양구,12819,65
2021,6,202106,인천,남동구,58067,202
2021,6,202106,인천,동구,1408,7
2021,6,202106,인천,미추홀구,27551,70
2021,6,202106,인천,부평구,32457,91
2021,6,202106,인천,서구,25359,188
2021,6,202106,인천,연수구,61102,173
2021,6,202106,인천,옹진군,622,10
2021,6,202106,인천,중구,7307,51
2021,6,202106,전남,강진군,834,13
2021,6,202106,전남,고흥군,1381,17
2021,6,202106,전남,곡성군,808,6
2021,6,202106,전남,광양시,4884,71
2021,6,202106,전남,구례군,606,12
2021,6,202106,전남,나주시,4784,65
2021,6,202106,전남,담양군,1792,20
2021,6,202106,전남,목포시,5793,72
2021,6,202106,전남,무안군,3122,51
2021,6,202106,전남,보성군,1292,11
2021,6,202106,전남,순천시,11139,129
2021,6,202106,전남,신안군,2230,25
2021,6,202106,전남,여수시,9407,74
2021,6,202106,전남,영광군,1835,20
2021,6,202106,전남,영암군,1548,22
2021,6,202106,전남,완도군,1393,10
2021,6,202106,전남,장성군,1598,35
2021,6,202106,전남,장흥군,937,8
2021,6,202106,전남,진도군,772,8
2021,6,202106,전남,함평군,2155,21
2021,6,202106,전남,해남군,2092,22
2021,6,202106,전남,화순군,2055,31
2021,6,202106,전북,고창군,1541,17
2021,6,202106,전북,군산시,9527,83
2021,6,202106,전북,김제시,2372,28
2021,6,202106,전북,남원시,1976,36
2021,6,202106,전북,무주군,667,11
2021,6,202106,전북,부안군,1388,15
2021,6,202106,전북,순창군,685,4
2021,6,202106,전북,완주군,3147,54
2021,6,202106,전북,익산시,8759,108
2021,6,202106,전북,임실군,596,13
2021,6,202106,전북,장수군,517,3
2021,6,202106,전북,전주시,40689,276
2021,6,202106,전북,정읍시,2972,39
2021,6,202106,전북,진안군,621,11
2021,6,202106,제주,서귀포시,7056,74
2021,6,202106,제주,제주시,32279,290
2021,6,202106,충남,계룡시,1661,29
2021,6,202106,충남,공주시,3419,53
2021,6,202106,충남,금산군,1540,18
2021,6,202106,충남,논산시,2953,40
2021,6,202106,충남,당진시,5499,101
2021,6,202106,충남,보령시,2863,51
2021,6,202106,충남,부여군,1498,26
2021,6,202106,충남,서산시,5837,102
2021,6,202106,충남,서천군,1155,20
2021,6,202106,충남,아산시,12582,231
2021,6,202106,충남,예산군,2188,40
2021,6,202106,충남,천안시,29981,445
2021,6,202106,충남,청양군,686,11
2021,6,202106,충남,태안군,1912,33
2021,6,202106,충남,홍성군,2961,51
2021,6,202106,충북,괴산군,1008,23
2021,6,202106,충북,단양군,656,16
2021,6,202106,충북,보은군,838,14
2021,6,202106,충북,영동군,1002,17
2021,6,202106,충북,옥천군,1363,18
2021,6,202106,충북,음성군,3164,52
2021,6,202106,충북,제천시,3983,49
2021,6,202106,충북,증평군,1019,18
2021,6,202106,충북,진천군,2874,63
2021,6,202106,충북,청주시,41091,441
2021,6,202106,충북,충주시,6585,121
2021,7,202107,강원,강릉시,8621,110
2021,7,202107,강원,고성군,810,15
2021,7,202107,강원,동해시,2279,73
2021,7,202107,강원,삼척시,1472,34
2021,7,202107,강원,속초시,2867,49
2021,7,202107,강원,양구군,556,10
2021,7,202107,강원,양양군,1174,21
2021,7,202107,강원,영월군,1153,23
2021,7,202107,강원,원주시,15683,188
2021,7,202107,강원,인제군,841,18
2021,7,202107,강원,정선군,1141,17
2021,7,202107,강원,철원군,988,26
2021,7,202107,강원,춘천시,10566,151
2021,7,202107,강원,태백시,1281,17
2021,7,202107,강원,평창군,1791,21
2021,7,202107,강원,홍천군,2002,28
2021,7,202107,강원,화천군,584,11
2021,7,202107,강원,횡성군,1747,29
2021,7,202107,경기,가평군,2920,43
2021,7,202107,경기,고양시,64537,378
2021,7,202107,경기,과천시,5673,18
2021,7,202107,경기,광명시,10563,85
2021,7,202107,경기,광주시,22557,210
2021,7,202107,경기,구리시,8479,50
2021,7,202107,경기,군포시,9122,59
2021,7,202107,경기,김포시,32202,455
2021,7,202107,경기,남양주시,36803,393
2021,7,202107,경기,동두천시,2464,28
2021,7,202107,경기,부천시,28653,208
2021,7,202107,경기,성남시,72426,383
2021,7,202107,경기,수원시,68237,458
2021,7,202107,경기,시흥시,19896,195
2021,7,202107,경기,안산시,22410,206
2021,7,202107,경기,안성시,7611,96
2021,7,202107,경기,안양시,23682,122
2021,7,202107,경기,양주시,8758,132
2021,7,202107,경기,양평군,7752,102
2021,7,202107,경기,여주시,4508,75
2021,7,202107,경기,연천군,1474,25
2021,7,202107,경기,오산시,8918,115
2021,7,202107,경기,용인시,83939,571
2021,7,202107,경기,의왕시,8710,49
2021,7,202107,경기,의정부시,15393,120
2021,7,202107,경기,이천시,9809,157
2021,7,202107,경기,파주시,22801,234
2021,7,202107,경기,평택시,28220,310
2021,7,202107,경기,포천시,5848,69
2021,7,202107,경기,하남시,21733,136
2021,7,202107,경기,화성시,53188,580
2021,7,202107,경남,거제시,6765,76
2021,7,202107,경남,거창군,1700,22
2021,7,202107,경남,고성군,1160,13
2021,7,202107,경남,김해시,19983,190
2021,7,202107,경남,남해군,951,23
2021,7,202107,경남,밀양시,2924,26
2021,7,202107,경남,사천시,3107,27
2021,7,202107,경남,산청군,945,11
2021,7,202107,경남,양산시,12440,120
2021,7,202107,경남,의령군,642,12
2021,7,202107,경남,진주시,12548,121
2021,7,202107,경남,창녕군,1707,26
2021,7,202107,경남,창원시,71868,413
2021,7,202107,경남,통영시,3388,35
2021,7,202107,경남,하동군,1050,16
2021,7,202107,경남,함안군,3759,41
2021,7,202107,경남,함양군,858,11
2021,7,202107,경남,합천군,997,19
2021,7,202107,경북,경산시,10090,88
2021,7,202107,경북,경주시,8858,132
2021,7,202107,경북,고령군,1100,26
2021,7,202107,경북,구미시,13258,230
2021,7,202107,경북,군위군,728,14
2021,7,202107,경북,김천시,3749,84
2021,7,202107,경북,문경시,1700,28
2021,7,202107,경북,봉화군,568,11
2021,7,202107,경북,상주시,2189,47
2021,7,202107,경북,성주군,1589,27
2021,7,202107,경북,안동시,4721,95
2021,7,202107,경북,영덕군,850,17
2021,7,202107,경북,영양군,335,6
2021,7,202107,경북,영주시,2432,59
2021,7,202107,경북,영천시,3200,29
2021,7,202107,경북,예천군,1560,28
2021,7,202107,경북,울릉군,212,1
2021,7,202107,경북,울진군,1344,23
2021,7,202107,경북,의성군,1090,13
2021,7,202107,경북,청도군,1488,13
2021,7,202107,경북,청송군,565,12
2021,7,202107,경북,칠곡군,4046,61
2021,7,202107,경북,포항시,18298,228
2021,7,202107,광주,광산구,17576,217
2021,7,202107,광주,남구,11575,79
2021,7,202107,광주,동구,5912,24
2021,7,202107,광주,북구,17227,135
2021,7,202107,광주,서구,17566,109
2021,7,202107,대구,남구,6446,39
2021,7,202107,대구,달서구,41027,244
2021,7,202107,대구,달성군,10207,127
2021,7,202107,대구,동구,15783,171
2021,7,202107,대구,북구,16885,161
2021,7,202107,대구,서구,5170,32
2021,7,202107,대구,수성구,53768,166
2021,7,202107,대구,중구,27123,31
2021,7,202107,대전,대덕구,5369,62
2021,7,202107,대전,동구,5949,90
2021,7,202107,대전,서구,20839,210
2021,7,202107,대전,유성구,24345,227
2021,7,202107,대전,중구,8054,82
2021,7,202107,부산,강서구,9200,86
2021,7,202107,부산,금정구,9286,45
2021,7,202107,부산,기장군,8661,61
2021,7,202107,부산,남구,13760,61
2021,7,202107,부산,동구,21956,13
2021,7,202107,부산,동래구,11302,35
2021,7,202107,부산,부산진구,22372,49
2021,7,202107,부산,북구,7732,53
2021,7,202107,부산,사상구,5651,27
2021,7,202107,부산,사하구,7777,49
2021,7,202107,부산,서구,3330,4
2021,7,202107,부산,수영구,18508,36
2021,7,202107,부산,연제구,27984,49
2021,7,202107,부산,영도구,2398,11
2021,7,202107,부산,중구,18096,15
2021,7,202107,부산,해운대구,40884,128
2021,7,202107,서울,강남구,86196,243
2021,7,202107,서울,강동구,23005,100
2021,7,202107,서울,강북구,7162,35
2021,7,202107,서울,강서구,28193,110
2021,7,202107,서울,관악구,13471,56
2021,7,202107,서울,광진구,17058,69
2021,7,202107,서울,구로구,15189,59
2021,7,202107,서울,금천구,8758,43
2021,7,202107,서울,노원구,15867,89
2021,7,202107,서울,도봉구,8741,62
2021,7,202107,서울,동대문구,14389,58
2021,7,202107,서울,동작구,18079,43
2021,7,202107,서울,마포구,26042,89
2021,7,202107,서울,서대문구,14958,82
2021,7,202107,서울,서초구,59815,192
2021,7,202107,서울,성동구,24944,97
2021,7,202107,서울,성북구,18651,93
2021,7,202107,서울,송파구,53708,136
2021,7,202107,서울,양천구,24227,71
2021,7,202107,서울,영등포구,25380,80
2021,7,202107,서울,용산구,27920,80
2021,7,202107,서울,은평구,16050,59
2021,7,202107,서울,종로구,10926,79
2021,7,202107,서울,중구,22047,79
2021,7,202107,서울,중랑구,10756,72
2021,7,202107,세종,세종시,21195,281
2021,7,202107,울산,남구,12899,69
2021,7,202107,울산,동구,2754,49
2021,7,202107,울산,북구,5227,75
2021,7,202107,울산,울주군,7772,62
2021,7,202107,울산,중구,6010,53
2021,7,202107,인천,강화군,2814,43
2021,7,202107,인천,계양구,12727,65
2021,7,202107,인천,남동구,55736,200
2021,7,202107,인천,동구,1465,7
2021,7,202107,인천,미추홀구,28186,71
2021,7,202107,인천,부평구,33402,90
2021,7,202107,인천,서구,25611,190
2021,7,202107,인천,연수구,61706,176
2021,7,202107,인천,옹진군,637,10
2021,7,202107,인천,중구,7422,51
2021,7,202107,전남,강진군,854,12
2021,7,202107,전남,고흥군,1401,17
2021,7,202107,전남,곡성군,815,4
2021,7,202107,전남,광양시,4926,73
2021,7,202107,전남,구례군,606,12
2021,7,202107,전남,나주시,4830,68
2021,7,202107,전남,담양군,1800,21
2021,7,202107,전남,목포시,5819,71
2021,7,202107,전남,무안군,3212,50
2021,7,202107,전남,보성군,1283,11
2021,7,202107,전남,순천시,11234,128
2021,7,202107,전남,신안군,2240,26
2021,7,202107,전남,여수시,9479,73
2021,7,202107,전남,영광군,1855,19
2021,7,202107,전남,영암군,1524,21
2021,7,202107,전남,완도군,1405,11
2021,7,202107,전남,장성군,1611,35
2021,7,202107,전남,장흥군,933,9
2021,7,202107,전남,진도군,757,9
2021,7,202107,전남,함평군,2154,20
2021,7,202107,전남,해남군,2158,24
2021,7,202107,전남,화순군,2073,30
2021,7,202107,전북,고창군,1558,17
2021,7,202107,전북,군산시,9584,83
2021,7,202107,전북,김제시,2377,29
2021,7,202107,전북,남원시,1981,36
2021,7,202107,전북,무주군,682,11
2021,7,202107,전북,부안군,1402,17
2021,7,202107,전북,순창군,693,5
2021,7,202107,전북,완주군,3184,46
2021,7,202107,전북,익산시,8809,110
2021,7,202107,전북,임실군,601,14
2021,7,202107,전북,장수군,512,3
2021,7,202107,전북,전주시,40840,280
2021,7,202107,전북,정읍시,2994,39
2021,7,202107,전북,진안군,621,11
2021,7,202107,제주,서귀포시,7107,75
2021,7,202107,제주,제주시,32566,291
2021,7,202107,충남,계룡시,1688,29
2021,7,202107,충남,공주시,3442,51
2021,7,202107,충남,금산군,1567,19
2021,7,202107,충남,논산시,2984,41
2021,7,202107,충남,당진시,5572,103
2021,7,202107,충남,보령시,2887,50
2021,7,202107,충남,부여군,1517,25
2021,7,202107,충남,서산시,5894,102
2021,7,202107,충남,서천군,1179,20
2021,7,202107,충남,아산시,12686,235
2021,7,202107,충남,예산군,2193,41
2021,7,202107,충남,천안시,30197,445
2021,7,202107,충남,청양군,696,11
2021,7,202107,충남,태안군,1923,33
2021,7,202107,충남,홍성군,2984,50
2021,7,202107,충북,괴산군,1016,24
2021,7,202107,충북,단양군,658,16
2021,7,202107,충북,보은군,839,14
2021,7,202107,충북,영동군,1009,16
2021,7,202107,충북,옥천군,1375,17
2021,7,202107,충북,음성군,3178,55
2021,7,202107,충북,제천시,4001,48
2021,7,202107,충북,증평군,1035,18
2021,7,202107,충북,진천군,2891,63
2021,7,202107,충북,청주시,45091,445
2021,7,202107,충북,충주시,6625,121
2021,8,202108,강원,강릉시,8683,111
2021,8,202108,강원,고성군,819,17
2021,8,202108,강원,동해시,2312,73
2021,8,202108,강원,삼척시,1478,33
2021,8,202108,강원,속초시,2875,52
2021,8,202108,강원,양구군,564,10
2021,8,202108,강원,양양군,1172,20
2021,8,202108,강원,영월군,1170,22
2021,8,202108,강원,원주시,15836,183
2021,8,202108,강원,인제군,858,19
2021,8,202108,강원,정선군,1147,17
2021,8,202108,강원,철원군,998,26
2021,8,202108,강원,춘천시,10672,154
2021,8,202108,강원,태백시,1291,16
2021,8,202108,강원,평창군,1800,21
2021,8,202108,강원,홍천군,2012,28
2021,8,202108,강원,화천군,598,11
2021,8,202108,강원,횡성군,1747,29
2021,8,202108,경기,가평군,2966,44
2021,8,202108,경기,고양시,65054,370
2021,8,202108,경기,과천시,5749,18
2021,8,202108,경기,광명시,10625,86
2021,8,202108,경기,광주시,22710,206
2021,8,202108,경기,구리시,8529,51
2021,8,202108,경기,군포시,9198,60
2021,8,202108,경기,김포시,32588,454
2021,8,202108,경기,남양주시,37170,392
2021,8,202108,경기,동두천시,2509,27
2021,8,202108,경기,부천시,28833,205
2021,8,202108,경기,성남시,72962,384
2021,8,202108,경기,수원시,68908,464
2021,8,202108,경기,시흥시,20140,194
2021,8,202108,경기,안산시,22592,201
2021,8,202108,경기,안성시,7668,100
2021,8,202108,경기,안양시,23849,122
2021,8,202108,경기,양주시,8871,132
2021,8,202108,경기,양평군,7813,103
2021,8,202108,경기,여주시,4545,74
2021,8,202108,경기,연천군,1480,23
2021,8,202108,경기,오산시,8969,115
2021,8,202108,경기,용인시,84694,573
2021,8,202108,경기,의왕시,8843,51
2021,8,202108,경기,의정부시,15634,117
2021,8,202108,경기,이천시,9913,157
2021,8,202108,경기,파주시,23147,241
2021,8,202108,경기,평택시,28529,312
2021,8,202108,경기,포천시,5987,75
2021,8,202108,경기,하남시,21988,137
2021,8,202108,경기,화성시,53691,585
2021,8,202108,경남,거제시,6789,76
2021,8,202108,경남,거창군,1701,23
2021,8,202108,경남,고성군,1172,14
2021,8,202108,경남,김해시,20054,187
2021,8,202108,경남,남해군,956,21
2021,8,202108,경남,밀양시,2925,26
2021,8,202108,경남,사천시,3113,29
2021,8,202108,경남,산청군,954,11
2021,8,202108,경남,양산시,12561,120
2021,8,202108,경남,의령군,655,13
2021,8,202108,경남,진주시,12685,123
2021,8,202108,경남,창녕군,1707,25
2021,8,202108,경남,창원시,72369,415
2021,8,202108,경남,통영시,3413,37
2021,8,202108,경남,하동군,1052,16
2021,8,202108,경남,함안군,3746,41
2021,8,202108,경남,함양군,871,11
2021,8,202108,경남,합천군,994,20
2021,8,202108,경북,경산시,10186,87
2021,8,202108,경북,경주시,8940,131
2021,8,202108,경북,고령군,1107,24
2021,8,202108,경북,구미시,13343,222
2021,8,202108,경북,군위군,737,14
2021,8,202108,경북,김천시,3808,88
2021,8,202108,경북,문경시,1705,29
2021,8,202108,경북,봉화군,564,11
2021,8,202108,경북,상주시,2187,48
2021,8,202108,경북,성주군,1594,27
2021,8,202108,경북,안동시,4762,92
2021,8,202108,경북,영덕군,853,16
2021,8,202108,경북,영양군,336,7
2021,8,202108,경북,영주시,2443,57
2021,8,202108,경북,영천시,3241,32
2021,8,202108,경북,예천군,1572,28
2021,8,202108,경북,울릉군,209,1
2021,8,202108,경북,울진군,1351,23
2021,8,202108,경북,의성군,1099,14
2021,8,202108,경북,청도군,1504,13
2021,8,202108,경북,청송군,581,13
2021,8,202108,경북,칠곡군,4075,64
2021,8,202108,경북,포항시,18427,227
2021,8,202108,광주,광산구,17727,215
2021,8,202108,광주,남구,11696,77
2021,8,202108,광주,동구,5953,25
2021,8,202108,광주,북구,17304,136
2021,8,202108,광주,서구,17642,114
2021,8,202108,대구,남구,6470,38
2021,8,202108,대구,달서구,41343,245
2021,8,202108,대구,달성군,10293,127
2021,8,202108,대구,동구,15906,172
2021,8,202108,대구,북구,17002,161
2021,8,202108,대구,서구,5192,31
2021,8,202108,대구,수성구,54179,160
2021,8,202108,대구,중구,26943,32
2021,8,202108,대전,대덕구,5414,66
2021,8,202108,대전,동구,6006,93
2021,8,202108,대전,서구,21085,215
2021,8,202108,대전,유성구,24532,230
2021,8,202108,대전,중구,8080,84
2021,8,202108,부산,강서구,9244,86
2021,8,202108,부산,금정구,9373,45
2021,8,202108,부산,기장군,8729,64
2021,8,202108,부산,남구,13871,62
