year,month,yyyymm,model_year,passenger,van
2024,05,202405,2004,680576,70821
2024,05,202405,2005,165926,4565
2024,05,202405,2006,224495,8108
2024,05,202405,2007,398501,9129
2024,05,202405,2008,461063,18433
2024,05,202405,2009,520512,19607
2024,05,202405,2010,841590,32433
2024,05,202405,2011,954129,40994
2024,05,202405,2012,1158129,38625
2024,05,202405,2013,915854,39045
2024,05,202405,2014,1145378,39940
2024,05,202405,2015,1267380,39866
2024,05,202405,2016,1639993,29967
2024,05,202405,2017,1246884,32102
2024,05,202405,2018,1441740,24469
2024,05,202405,2019,1372761,33534
2024,05,202405,2020,1322396,17471
2024,05,202405,2021,1229626,12001
2024,05,202405,2022,1093430,11314
2024,05,202405,2023,1302363,12176
2024,05,202405,2024,849472,7079
2024,06,202406,2004,672865,70462
2024,06,202406,2005,162586,4476
2024,06,202406,2006,219999,7941
2024,06,202406,2007,391967,8953
2024,06,202406,2008,454634,18139
2024,06,202406,2009,514716,19324
2024,06,202406,2010,834858,31977
2024,06,202406,2011,948624,40630
2024,06,202406,2012,1153736,38443
2024,06,202406,2013,913092,38885
2024,06,202406,2014,1142742,39809
2024,06,202406,2015,1265171,39772
2024,06,202406,2016,1637911,29926
2024,06,202406,2017,1246021,32081
2024,06,202406,2018,1441262,24453
2024,06,202406,2019,1374307,33532
2024,06,202406,2020,1325424,17491
2024,06,202406,2021,1231415,12029
2024,06,202406,2022,1094241,11310
2024,06,202406,2023,1304921,12169
2024,06,202406,2024,935974,7901
2024,07,202407,2004,664147,70038
2024,07,202407,2005,158866,4367
2024,07,202407,2006,214875,7705
2024,07,202407,2007,384407,8764
2024,07,202407,2008,447078,17785
2024,07,202407,2009,507807,18977
2024,07,202407,2010,826554,31478
2024,07,202407,2011,941641,40175
2024,07,202407,2012,1148204,38183
2024,07,202407,2013,909786,38712
2024,07,202407,2014,1139388,39647
2024,07,202407,2015,1262301,39643
2024,07,202407,2016,1635425,29865
2024,07,202407,2017,1244977,32059
2024,07,202407,2018,1440555,24427
2024,07,202407,2019,1375830,33530
2024,07,202407,2020,1328076,17492
2024,07,202407,2021,1232794,12016
2024,07,202407,2022,1094987,11343
2024,07,202407,2023,1307300,12157
2024,07,202407,2024,1028629,8885
2024,08,202408,2004,656188,69668
2024,08,202408,2005,155260,4268
2024,08,202408,2006,210343,7523
2024,08,202408,2007,377322,8597
2024,08,202408,2008,440137,17509
2024,08,202408,2009,501223,18664
2024,08,202408,2010,818867,31012
2024,08,202408,2011,934865,39805
2024,08,202408,2012,1142847,37966
2024,08,202408,2013,906449,38540
2024,08,202408,2014,1136221,39538
2024,08,202408,2015,1259543,39541
2024,08,202408,2016,1632994,29800
2024,08,202408,2017,1243917,31997
2024,08,202408,2018,1439857,24407
2024,08,202408,2019,1376470,33524
2024,08,202408,2020,1329600,17478
2024,08,202408,2021,1233401,12008
2024,08,202408,2022,1095267,11346
2024,08,202408,2023,1309831,12155
2024,08,202408,2024,1104020,9584
2024,09,202409,2004,648781,69327
2024,09,202409,2005,152001,4176
2024,09,202409,2006,206161,7339
2024,09,202409,2007,370887,8427
2024,09,202409,2008,433788,17227
2024,09,202409,2009,495184,18398
2024,09,202409,2010,811907,30606
2024,09,202409,2011,928943,39501
2024,09,202409,2012,1137892,37766
2024,09,202409,2013,903145,38371
2024,09,202409,2014,1132998,39421
2024,09,202409,2015,1256771,39437
2024,09,202409,2016,1630503,29756
2024,09,202409,2017,1242814,31911
2024,09,202409,2018,1439027,24383
2024,09,202409,2019,1377015,33492
2024,09,202409,2020,1331134,17474
2024,09,202409,2021,1233973,12003
2024,09,202409,2022,1095623,11356
2024,09,202409,2023,1311625,12149
2024,09,202409,2024,1192406,10343
2024,10,202410,2004,640729,68932
2024,10,202410,2005,148222,4079
2024,10,202410,2006,201585,7144
2024,10,202410,2007,363290,8235
2024,10,202410,2008,426621,16871
2024,10,202410,2009,488088,18089
2024,10,202410,2010,803574,30130
2024,10,202410,2011,921694,39094
2024,10,202410,2012,1131843,37522
2024,10,202410,2013,899524,38178
2024,10,202410,2014,1129198,39273
2024,10,202410,2015,1253387,39298
2024,10,202410,2016,1627504,29720
2024,10,202410,2017,1241450,31872
2024,10,202410,2018,1437909,24362
2024,10,202410,2019,1377217,33433
2024,10,202410,2020,1333294,17504
2024,10,202410,2021,1235810,11992
2024,10,202410,2022,1096422,11358
2024,10,202410,2023,1312750,12142
2024,10,202410,2024,1290050,11473
2024,11,202411,2004,633717,68547
2024,11,202411,2005,144906,3985
2024,11,202411,2006,197606,6995
2024,11,202411,2007,356924,8076
2024,11,202411,2008,420410,16606
2024,11,202411,2009,481989,17833
2024,11,202411,2010,795934,29779
2024,11,202411,2011,914895,38753
2024,11,202411,2012,1126240,37296
2024,11,202411,2013,896028,38021
2024,11,202411,2014,1125666,39080
2024,11,202411,2015,1250249,39157
2024,11,202411,2016,1624666,29659
2024,11,202411,2017,1240177,31806
2024,11,202411,2018,1436895,24332
2024,11,202411,2019,1377296,33392
2024,11,202411,2020,1335709,17540
2024,11,202411,2021,1239361,12011
2024,11,202411,2022,1097845,11388
2024,11,202411,2023,1314271,12144
2024,11,202411,2024,1390656,12543
2024,12,202412,2004,626125,68147
2024,12,202412,2005,141236,3902
2024,12,202412,2006,193144,6849
2024,12,202412,2007,350140,7915
2024,12,202412,2008,413848,16363
2024,12,202412,2009,475094,17624
2024,12,202412,2010,787329,29450
2024,12,202412,2011,906701,38413
2024,12,202412,2012,1119289,37080
2024,12,202412,2013,891450,37818
2024,12,202412,2014,1120957,38885
2024,12,202412,2015,1246426,38990
2024,12,202412,2016,1621474,29571
2024,12,202412,2017,1238646,31739
2024,12,202412,2018,1436336,24306
2024,12,202412,2019,1377188,33367
2024,12,202412,2020,1338473,17555
2024,12,202412,2021,1243302,12018
2024,12,202412,2022,1099542,11417
2024,12,202412,2023,1315525,12153
2024,12,202412,2024,1483541,13543
2025,01,202501,2005,758255,71689
2025,01,202501,2006,189677,6700
2025,01,202501,2007,344727,7788
2025,01,202501,2008,408618,16208
2025,01,202501,2009,469459,17499
2025,01,202501,2010,779951,29267
2025,01,202501,2011,899219,38170
2025,01,202501,2012,1112523,36890
2025,01,202501,2013,887001,37641
2025,01,202501,2014,1116678,38652
2025,01,202501,2015,1242780,38834
2025,01,202501,2016,1618482,29482
2025,01,202501,2017,1237077,31635
2025,01,202501,2018,1435311,24262
2025,01,202501,2019,1376882,33325
2025,01,202501,2020,1340607,17604
2025,01,202501,2021,1245817,12019
2025,01,202501,2022,1100791,11440
2025,01,202501,2023,1316044,12169
2025,01,202501,2024,1097696,5627
2025,01,202501,2025,472947,8804
2025,02,202502,2005,748749,71279
2025,02,202502,2006,185985,6552
2025,02,202502,2007,338726,7644
2025,02,202502,2008,402715,16034
2025,02,202502,2009,463013,17364
2025,02,202502,2010,771956,29066
2025,02,202502,2011,890173,37746
2025,02,202502,2012,1104255,36532
2025,02,202502,2013,881447,37371
2025,02,202502,2014,1111017,38299
2025,02,202502,2015,1238204,38481
2025,02,202502,2016,1614581,29294
2025,02,202502,2017,1234889,31437
2025,02,202502,2018,1433831,24162
2025,02,202502,2019,1375844,33256
2025,02,202502,2020,1342082,17610
2025,02,202502,2021,1247360,12009
2025,02,202502,2022,1101460,11457
2025,02,202502,2023,1316458,12204
2025,02,202502,2024,1100201,5639
2025,02,202502,2025,561418,9746
2025,03,202503,2005,738858,70850
2025,03,202503,2006,181859,6370
2025,03,202503,2007,331589,7458
2025,03,202503,2008,395613,15665
2025,03,202503,2009,455753,17004
2025,03,202503,2010,762894,28477
2025,03,202503,2011,880929,37051
2025,03,202503,2012,1096104,36114
2025,03,202503,2013,876191,37080
2025,03,202503,2014,1105760,37998
2025,03,202503,2015,1233999,38171
2025,03,202503,2016,1611097,29151
2025,03,202503,2017,1233035,31288
2025,03,202503,2018,1432623,24087
2025,03,202503,2019,1375163,33188
2025,03,202503,2020,1343725,17601
2025,03,202503,2021,1248481,11978
2025,03,202503,2022,1101770,11458
2025,03,202503,2023,1316840,12215
2025,03,202503,2024,1101616,5645
2025,03,202503,2025,659407,10839
2025,04,202504,2005,728369,70309
2025,04,202504,2006,177180,6175
2025,04,202504,2007,322735,7242
2025,04,202504,2008,386416,15016
2025,04,202504,2009,447175,16320
2025,04,202504,2010,752244,27340
2025,04,202504,2011,871233,35944
2025,04,202504,2012,1088037,35677
2025,04,202504,2013,871021,36820
2025,04,202504,2014,1100769,37761
2025,04,202504,2015,1229914,37958
2025,04,202504,2016,1607529,29043
2025,04,202504,2017,1231116,31203
2025,04,202504,2018,1431325,24041
2025,04,202504,2019,1374310,33148
2025,04,202504,2020,1345217,17630
2025,04,202504,2021,1250239,11974
2025,04,202504,2022,1101995,11475
2025,04,202504,2023,1316863,12217
2025,04,202504,2024,1102218,5648
2025,04,202504,2025,758416,11843
2025,05,202505,2005,719207,69932
2025,05,202505,2006,173264,6012
2025,05,202505,2007,315910,7088
2025,05,202505,2008,379324,14632
2025,05,202505,2009,440128,15938
2025,05,202505,2010,743062,26716
2025,05,202505,2011,862779,35284
2025,05,202505,2012,1080426,35415
2025,05,202505,2013,866299,36625
2025,05,202505,2014,1096124,37584
2025,05,202505,2015,1226154,37779
2025,05,202505,2016,1604296,28941
2025,05,202505,2017,1229341,31107
2025,05,202505,2018,1430045,24004
2025,05,202505,2019,1373566,33109
2025,05,202505,2020,1346194,17651
2025,05,202505,2021,1252023,11966
2025,05,202505,2022,1101569,11499
2025,05,202505,2023,1316815,12218
2025,05,202505,2024,1102261,5651
2025,05,202505,2025,856202,12668
2025,06,202506,2005,710138,69514
2025,06,202506,2006,169478,5854
2025,06,202506,2007,309799,6925
2025,06,202506,2008,372900,14344
2025,06,202506,2009,433587,15684
2025,06,202506,2010,734467,26282
2025,06,202506,2011,854512,34815
2025,06,202506,2012,1072812,35143
2025,06,202506,2013,861601,36395
2025,06,202506,2014,1091369,37420
2025,06,202506,2015,1222240,37613
2025,06,202506,2016,1601196,28885
2025,06,202506,2017,1227582,31038
2025,06,202506,2018,1428904,23988
2025,06,202506,2019,1372614,33053
2025,06,202506,2020,1347339,17674
2025,06,202506,2021,1253768,11961
2025,06,202506,2022,1101937,11540
2025,06,202506,2023,1317024,12233
2025,06,202506,2024,1102411,5650
2025,06,202506,2025,953611,13488
2025,07,202507,2005,700788,69102
2025,07,202507,2006,165426,5687
2025,07,202507,2007,303464,6761
2025,07,202507,2008,365887,14047
2025,07,202507,2009,426684,15419
2025,07,202507,2010,724790,25841
2025,07,202507,2011,845531,34263
2025,07,202507,2012,1064198,34789
2025,07,202507,2013,856208,36155
2025,07,202507,2014,1085665,37156
2025,07,202507,2015,1217420,37432
2025,07,202507,2016,1596914,28791
2025,07,202507,2017,1225132,30941
2025,07,202507,2018,1427100,23965
2025,07,202507,2019,1371304,33012
2025,07,202507,2020,1348161,17649
2025,07,202507,2021,1255235,11966
2025,07,202507,2022,1102616,11605
2025,07,202507,2023,1317232,12221
2025,07,202507,2024,1102428,5666
2025,07,202507,2025,1050949,14359
2025,08,202508,2005,692482,68730
2025,08,202508,2006,161706,5548
2025,08,202508,2007,297592,6598
2025,08,202508,2008,359397,13766
2025,08,202508,2009,420353,15123
2025,08,202508,2010,716115,25427
2025,08,202508,2011,837764,33792
2025,08,202508,2012,1057204,34516
2025,08,202508,2013,851789,35962
2025,08,202508,2014,1080998,36987
2025,08,202508,2015,1213563,37275
2025,08,202508,2016,1593176,28729
2025,08,202508,2017,1223005,30879
2025,08,202508,2018,1425532,23936
2025,08,202508,2019,1369883,33002
2025,08,202508,2020,1348134,17613
2025,08,202508,2021,1254917,11985
2025,08,202508,2022,1102745,11649
2025,08,202508,2023,1317021,12225
2025,08,202508,2024,1101978,5674
2025,08,202508,2025,1135673,14959
2025,09,202509,2005,683509,68356
2025,09,202509,2006,157613,5415
2025,09,202509,2007,291233,6446
2025,09,202509,2008,352406,13445
2025,09,202509,2009,413562,14810
2025,09,202509,2010,706443,24913
2025,09,202509,2011,829316,33253
2025,09,202509,2012,1049280,34246
2025,09,202509,2013,846931,35784
2025,09,202509,2014,1075880,36819
2025,09,202509,2015,1209289,37113
2025,09,202509,2016,1589064,28664
2025,09,202509,2017,1220715,30820
2025,09,202509,2018,1423774,23897
2025,09,202509,2019,1368070,32982
2025,09,202509,2020,1348223,17601
2025,09,202509,2021,1253934,11962
2025,09,202509,2022,1101575,11700
2025,09,202509,2023,1316040,12254
2025,09,202509,2024,1101338,5673
2025,09,202509,2025,1240490,15607
2025,10,202510,2005,675709,67971
2025,10,202510,2006,154205,5294
2025,10,202510,2007,285880,6302
2025,10,202510,2008,346402,13175
2025,10,202510,2009,407683,14563
2025,10,202510,2010,698145,24494
2025,10,202510,2011,821839,32838
2025,10,202510,2012,1042496,34006
2025,10,202510,2013,842731,35620
2025,10,202510,2014,1071168,36635
2025,10,202510,2015,1205450,36968
2025,10,202510,2016,1585255,28593
2025,10,202510,2017,1218554,30761
2025,10,202510,2018,1422069,23853
2025,10,202510,2019,1366444,32968
2025,10,202510,2020,1347843,17563
2025,10,202510,2021,1253261,11951
2025,10,202510,2022,1101157,11712
2025,10,202510,2023,1314842,12266
2025,10,202510,2024,1100338,5674
2025,10,202510,2025,1321792,16297
2025,11,202511,2005,668122,67600
2025,11,202511,2006,150762,5186
2025,11,202511,2007,280470,6169
2025,11,202511,2008,340466,12921
2025,11,202511,2009,402138,14367
2025,11,202511,2010,689862,24155
2025,11,202511,2011,814418,32472
2025,11,202511,2012,1035465,33725
2025,11,202511,2013,838408,35429
2025,11,202511,2014,1066546,36466
2025,11,202511,2015,1201440,36811
2025,11,202511,2016,1581104,28523
2025,11,202511,2017,1216209,30680
2025,11,202511,2018,1420343,23846
2025,11,202511,2019,1365105,32938
2025,11,202511,2020,1347273,17542
2025,11,202511,2021,1253701,11961
2025,11,202511,2022,1102688,11705
2025,11,202511,2023,1314705,12295
2025,11,202511,2024,1099353,5680
2025,11,202511,2025,1418166,17020
2025,12,202512,2005,659364,67204
2025,12,202512,2006,146667,5045
2025,12,202512,2007,274647,6028
2025,12,202512,2008,333804,12706
2025,12,202512,2009,395549,14186
2025,12,202512,2010,680468,23867
2025,12,202512,2011,806028,32122
2025,12,202512,2012,1027187,33399
2025,12,202512,2013,833258,35273
2025,12,202512,2014,1060929,36251
2025,12,202512,2015,1196802,36607
2025,12,202512,2016,1576564,28427
2025,12,202512,2017,1213520,30582
2025,12,202512,2018,1418418,23793
2025,12,202512,2019,1363878,32888
2025,12,202512,2020,1347204,17527
2025,12,202512,2021,1256603,11961
2025,12,202512,2022,1107782,11719
2025,12,202512,2023,1316423,12330
2025,12,202512,2024,1099244,5696
2025,12,202512,2025,1517831,17879
