year,month,yyyymm,sido,sigungu,passenger_private,passenger_total,van_private,van_total
2021,4,202104,경남,창녕군,24135,24554,1166,1340
2021,4,202104,경남,창원시,475302,529045,11893,14907
2021,4,202104,경남,통영시,41460,42342,1949,2277
2021,4,202104,경남,하동군,15734,15899,613,711
2021,4,202104,경남,함안군,29095,49080,1191,1614
2021,4,202104,경남,함양군,12556,12782,555,700
2021,4,202104,경남,합천군,14693,14877,652,776
2021,4,202104,경북,경산시,111669,112757,3437,3905
2021,4,202104,경북,경주시,112184,114091,4177,4877
2021,4,202104,경북,고령군,13419,13516,696,779
2021,4,202104,경북,구미시,181709,184384,5855,6788
2021,4,202104,경북,군위군,9223,9301,445,505
2021,4,202104,경북,김천시,55010,55755,2235,2575
2021,4,202104,경북,문경시,25764,26246,1317,1502
2021,4,202104,경북,봉화군,10657,10806,475,554
2021,4,202104,경북,상주시,34594,35150,1735,2073
2021,4,202104,경북,성주군,18830,19069,852,934
2021,4,202104,경북,안동시,61079,62169,2317,2828
2021,4,202104,경북,영덕군,12294,12500,661,769
2021,4,202104,경북,영양군,5718,5805,297,357
2021,4,202104,경북,영주시,39209,39848,1770,1999
2021,4,202104,경북,영천시,42303,42889,1863,2189
2021,4,202104,경북,예천군,21043,21324,791,928
2021,4,202104,경북,울릉군,3616,3991,240,438
2021,4,202104,경북,울진군,18918,19178,685,833
2021,4,202104,경북,의성군,18185,18347,908,1071
2021,4,202104,경북,청도군,16589,16811,676,761
2021,4,202104,경북,청송군,9386,9491,456,562
2021,4,202104,경북,칠곡군,53801,54211,2060,2538
2021,4,202104,경북,포항시,219039,222834,6576,7875
2021,4,202104,광주,광산구,164198,167951,4926,5447
2021,4,202104,광주,남구,79248,80408,2240,2751
2021,4,202104,광주,동구,37330,38113,1116,1337
2021,4,202104,광주,북구,161509,165972,4573,5750
2021,4,202104,광주,서구,121716,126482,3839,4365
2021,4,202104,대구,남구,47666,48752,1592,1870
2021,4,202104,대구,달서구,235120,242837,5647,6510
2021,4,202104,대구,달성군,111933,113800,3222,3855
2021,4,202104,대구,동구,131282,137497,3774,4586
2021,4,202104,대구,북구,168218,170851,4448,5129
2021,4,202104,대구,서구,55497,57872,1969,2238
2021,4,202104,대구,수성구,194755,198054,3543,4429
2021,4,202104,대구,중구,56497,58068,1043,1452
2021,4,202104,대전,대덕구,69230,71210,2649,3249
2021,4,202104,대전,동구,74578,77196,2894,3332
2021,4,202104,대전,서구,181884,187177,5056,5650
2021,4,202104,대전,유성구,159009,161221,3798,4216
2021,4,202104,대전,중구,80617,83309,2996,3638
2021,4,202104,부산,강서구,62233,63362,1843,2088
2021,4,202104,부산,금정구,67634,70800,2489,3095
2021,4,202104,부산,기장군,66777,67728,2337,2898
2021,4,202104,부산,남구,79185,81144,2488,3009
2021,4,202104,부산,동구,44021,45430,986,1212
2021,4,202104,부산,동래구,80173,81918,2280,2984
2021,4,202104,부산,부산진구,107283,124946,3224,3759
2021,4,202104,부산,북구,85121,86701,2567,2947
2021,4,202104,부산,사상구,65639,68639,2561,2940
2021,4,202104,부산,사하구,90335,94582,3107,3501
2021,4,202104,부산,서구,24369,24798,1046,1101
2021,4,202104,부산,수영구,59235,90843,1652,2482
2021,4,202104,부산,연제구,79944,88215,1938,2965
2021,4,202104,부산,영도구,25582,26960,1127,1468
2021,4,202104,부산,중구,26806,27067,512,632
2021,4,202104,부산,해운대구,148177,158245,3767,4126
2021,4,202104,서울,강남구,198891,214913,4602,5310
2021,4,202104,서울,강동구,126525,132106,3797,4462
2021,4,202104,서울,강북구,60823,63089,2687,3473
2021,4,202104,서울,강서구,162980,176265,5347,6793
2021,4,202104,서울,관악구,99500,102599,3781,4152
2021,4,202104,서울,광진구,79690,83031,2605,3046
2021,4,202104,서울,구로구,112584,121522,4881,5566
2021,4,202104,서울,금천구,68440,71936,3280,3804
2021,4,202104,서울,노원구,128499,134525,4073,5003
2021,4,202104,서울,도봉구,76427,81207,2881,3414
2021,4,202104,서울,동대문구,79496,82169,3153,3374
2021,4,202104,서울,동작구,92795,94114,2740,2932
2021,4,202104,서울,마포구,99784,104091,3015,3645
2021,4,202104,서울,서대문구,74556,78063,2461,3001
2021,4,202104,서울,서초구,152262,157262,3564,4457
2021,4,202104,서울,성동구,82431,91943,2386,3341
2021,4,202104,서울,성북구,102904,105263,3490,4670
2021,4,202104,서울,송파구,201180,207654,4827,6445
2021,4,202104,서울,양천구,126772,131478,3793,4628
2021,4,202104,서울,영등포구,116988,121155,4426,4664
2021,4,202104,서울,용산구,69369,70397,2130,2248
2021,4,202104,서울,은평구,110096,114306,3808,4651
2021,4,202104,서울,종로구,38890,40992,1710,3648
2021,4,202104,서울,중구,38560,42623,2046,3082
2021,4,202104,서울,중랑구,88582,94482,3700,4292
2021,4,202104,세종,세종시,156121,157096,3713,4355
2021,4,202104,울산,남구,134312,137841,3026,3691
2021,4,202104,울산,동구,55844,56550,1430,1606
2021,4,202104,울산,북구,102234,104036,2439,2701
2021,4,202104,울산,울주군,101274,102566,2924,3777
2021,4,202104,울산,중구,87499,88831,2159,2566
2021,4,202104,인천,강화군,24580,50543,1233,3082
2021,4,202104,인천,계양구,94592,281071,3809,7204
2021,4,202104,인천,남동구,219745,265688,6337,8294
2021,4,202104,인천,동구,19602,20170,960,1063
2021,4,202104,인천,미추홀구,140416,145068,4964,5218
2021,4,202104,인천,부평구,186860,207306,5719,6793
2021,4,202104,인천,서구,201545,206201,7042,8286
2021,4,202104,인천,연수구,180106,184845,3607,4480
2021,4,202104,인천,옹진군,7915,8055,529,630
2021,4,202104,인천,중구,54973,55694,1947,2754
2021,4,202104,전남,강진군,11582,11816,592,766
2021,4,202104,전남,고흥군,19019,19294,1138,1348
2021,4,202104,전남,곡성군,9564,9799,452,559
2021,4,202104,전남,광양시,67142,67819,2372,2712
2021,4,202104,전남,구례군,8700,9178,464,556
2021,4,202104,전남,나주시,47794,48856,2032,2521
2021,4,202104,전남,담양군,18398,18737,861,1161
2021,4,202104,전남,목포시,78405,80881,3119,3663
2021,4,202104,전남,무안군,34750,35082,1592,1833
2021,4,202104,전남,보성군,13161,36436,790,1328
2021,4,202104,전남,순천시,114485,116349,3554,4361
2021,4,202104,전남,신안군,11990,71699,667,2047
2021,4,202104,전남,여수시,106712,109151,3698,4534
2021,4,202104,전남,영광군,19024,19239,844,983
2021,4,202104,전남,영암군,21583,27561,1220,1454
2021,4,202104,전남,완도군,15198,15525,790,954
2021,4,202104,전남,장성군,17999,18277,821,936
2021,4,202104,전남,장흥군,12521,12682,616,735
2021,4,202104,전남,진도군,10334,10490,586,684
2021,4,202104,전남,함평군,11319,36296,572,1274
2021,4,202104,전남,해남군,22965,37425,1704,2115
2021,4,202104,전남,화순군,23540,23928,1029,2254
2021,4,202104,전북,고창군,18800,19078,1333,1490
2021,4,202104,전북,군산시,108339,110677,3575,4219
2021,4,202104,전북,김제시,30666,31440,1555,1786
2021,4,202104,전북,남원시,27296,30926,1339,1695
2021,4,202104,전북,무주군,8171,8292,471,573
2021,4,202104,전북,부안군,18016,18280,903,1098
2021,4,202104,전북,순창군,9255,9377,434,513
2021,4,202104,전북,완주군,37991,38410,1683,2279
2021,4,202104,전북,익산시,107436,109576,4566,5191
2021,4,202104,전북,임실군,9048,9175,454,570
2021,4,202104,전북,장수군,7439,7538,380,442
2021,4,202104,전북,전주시,280717,286545,7847,9686
2021,4,202104,전북,정읍시,37988,40559,1749,2044
2021,4,202104,전북,진안군,8784,8919,447,587
2021,4,202104,제주,서귀포시,73100,74541,3232,3532
2021,4,202104,제주,제주시,223252,453679,7795,14937
2021,4,202104,충남,계룡시,19804,19927,685,823
2021,4,202104,충남,공주시,39607,41280,1783,2259
2021,4,202104,충남,금산군,19179,20417,1125,1445
2021,4,202104,충남,논산시,43335,44312,2282,2774
2021,4,202104,충남,당진시,74979,75730,2687,3100
2021,4,202104,충남,보령시,38152,38751,1543,1790
2021,4,202104,충남,부여군,22132,22687,1224,1601
2021,4,202104,충남,서산시,74264,75275,2757,3349
2021,4,202104,충남,서천군,18745,18980,804,958
2021,4,202104,충남,아산시,141430,144102,5235,5963
2021,4,202104,충남,예산군,30411,30836,1472,1890
2021,4,202104,충남,천안시,278983,283158,9470,11126
2021,4,202104,충남,청양군,10525,10669,533,650
2021,4,202104,충남,태안군,23019,23294,1106,1238
2021,4,202104,충남,홍성군,39191,39668,1560,1876
2021,4,202104,충북,괴산군,14369,14517,800,900
2021,4,202104,충북,단양군,10284,10455,504,616
2021,4,202104,충북,보은군,11330,11549,644,789
2021,4,202104,충북,영동군,16192,16400,770,915
2021,4,202104,충북,옥천군,18701,19137,900,1042
2021,4,202104,충북,음성군,42852,43188,2237,2519
2021,4,202104,충북,제천시,51498,52353,1942,2192
2021,4,202104,충북,증평군,15447,15619,615,669
2021,4,202104,충북,진천군,39578,39880,1600,1741
2021,4,202104,충북,청주시,358912,368303,11054,13866
2021,4,202104,충북,충주시,86639,91102,3216,3783
2021,5,202105,강원,강릉시,87806,90256,2949,3620
2021,5,202105,강원,고성군,10260,10394,501,582
2021,5,202105,강원,동해시,37088,37870,1418,1650
2021,5,202105,강원,삼척시,24628,25196,925,1141
2021,5,202105,강원,속초시,31483,32486,1271,1496
2021,5,202105,강원,양구군,8392,8502,352,431
2021,5,202105,강원,양양군,11478,11680,453,516
2021,5,202105,강원,영월군,14285,14532,749,887
2021,5,202105,강원,원주시,144707,147603,4961,5675
2021,5,202105,강원,인제군,13096,13263,546,647
2021,5,202105,강원,정선군,13814,14129,662,815
2021,5,202105,강원,철원군,16422,16606,830,924
2021,5,202105,강원,춘천시,111721,114390,3564,4462
2021,5,202105,강원,태백시,15839,16323,718,933
2021,5,202105,강원,평창군,16407,16763,821,959
2021,5,202105,강원,홍천군,26235,26568,1410,1812
2021,5,202105,강원,화천군,9426,9550,356,472
2021,5,202105,강원,횡성군,17755,18202,937,1061
2021,5,202105,경기,가평군,23292,23610,1300,1558
2021,5,202105,경기,고양시,370373,376990,10298,12305
2021,5,202105,경기,과천시,23073,23850,571,710
2021,5,202105,경기,광명시,86190,88000,2948,3507
2021,5,202105,경기,광주시,157401,158327,5620,8504
2021,5,202105,경기,구리시,59586,60778,1913,2289
2021,5,202105,경기,군포시,85944,86902,2566,2794
2021,5,202105,경기,김포시,190234,192365,5977,7668
2021,5,202105,경기,남양주시,249307,251553,8707,9973
2021,5,202105,경기,동두천시,31062,31880,1466,1572
2021,5,202105,경기,부천시,248261,253921,9379,10751
2021,5,202105,경기,성남시,298611,305649,8073,10084
2021,5,202105,경기,수원시,453155,461738,14482,17334
2021,5,202105,경기,시흥시,205560,207486,7154,7727
2021,5,202105,경기,안산시,247208,251993,10413,12476
2021,5,202105,경기,안성시,82516,83407,3429,3997
2021,5,202105,경기,안양시,176690,180341,5327,7083
2021,5,202105,경기,양주시,88096,88825,3951,4516
2021,5,202105,경기,양평군,47186,47697,1866,2677
2021,5,202105,경기,여주시,47339,48033,2162,2982
2021,5,202105,경기,연천군,16750,16972,822,1015
2021,5,202105,경기,오산시,93939,95155,3232,3799
2021,5,202105,경기,용인시,417818,422911,10680,13061
2021,5,202105,경기,의왕시,56825,57380,1564,1798
2021,5,202105,경기,의정부시,139896,142130,5338,6044
2021,5,202105,경기,이천시,92239,93299,3684,4344
2021,5,202105,경기,파주시,182203,184598,6039,8678
2021,5,202105,경기,평택시,245380,248929,8410,10292
2021,5,202105,경기,포천시,62726,68283,3246,4090
2021,5,202105,경기,하남시,107512,108246,2918,3342
2021,5,202105,경기,화성시,382689,385682,11201,14045
2021,5,202105,경남,거제시,90970,92136,3245,3849
2021,5,202105,경남,거창군,22471,22758,924,1166
2021,5,202105,경남,고성군,18459,18756,835,971
2021,5,202105,경남,김해시,227720,230282,7133,7929
2021,5,202105,경남,남해군,13171,13430,594,774
2021,5,202105,경남,밀양시,40780,41362,1560,1853
2021,5,202105,경남,사천시,44164,44936,1614,1942
2021,5,202105,경남,산청군,12532,12745,570,684
2021,5,202105,경남,양산시,139452,140607,4634,5580
2021,5,202105,경남,의령군,9647,9776,429,532
2021,5,202105,경남,진주시,134843,137610,3830,5053
2021,5,202105,경남,창녕군,24184,24445,1157,1324
2021,5,202105,경남,창원시,476414,530465,11838,14863
2021,5,202105,경남,통영시,41504,42383,1939,2266
2021,5,202105,경남,하동군,15745,15910,608,706
2021,5,202105,경남,함안군,29066,49188,1181,1590
2021,5,202105,경남,함양군,12583,12809,550,695
2021,5,202105,경남,합천군,14730,14916,644,768
2021,5,202105,경북,경산시,112260,113369,3417,3886
2021,5,202105,경북,경주시,111911,113897,4082,4780
2021,5,202105,경북,고령군,13424,13521,695,778
2021,5,202105,경북,구미시,181945,184621,5814,6735
2021,5,202105,경북,군위군,9213,9290,443,503
2021,5,202105,경북,김천시,55010,55773,2217,2556
2021,5,202105,경북,문경시,25733,26215,1303,1488
2021,5,202105,경북,봉화군,10680,10830,470,548
2021,5,202105,경북,상주시,34596,35148,1721,2058
2021,5,202105,경북,성주군,18834,19069,850,932
2021,5,202105,경북,안동시,61193,62342,2320,2832
2021,5,202105,경북,영덕군,12304,12510,663,770
2021,5,202105,경북,영양군,5701,5788,293,351
2021,5,202105,경북,영주시,39240,39877,1759,1989
2021,5,202105,경북,영천시,42264,42851,1841,2168
2021,5,202105,경북,예천군,21128,21409,788,925
2021,5,202105,경북,울릉군,3615,4016,241,443
2021,5,202105,경북,울진군,19010,19271,688,835
2021,5,202105,경북,의성군,18205,18367,904,1066
2021,5,202105,경북,청도군,16624,16849,679,764
2021,5,202105,경북,청송군,9393,9498,455,561
2021,5,202105,경북,칠곡군,53809,54219,2019,2498
2021,5,202105,경북,포항시,219340,223138,6561,7870
2021,5,202105,광주,광산구,164326,168182,4897,5422
2021,5,202105,광주,남구,79261,80414,2212,2725
2021,5,202105,광주,동구,37561,38357,1097,1320
2021,5,202105,광주,북구,161444,165940,4534,5714
2021,5,202105,광주,서구,121490,126342,3778,4311
2021,5,202105,대구,남구,47719,48806,1564,1844
2021,5,202105,대구,달서구,234988,242635,5572,6437
2021,5,202105,대구,달성군,111958,113820,3196,3826
2021,5,202105,대구,동구,130889,137184,3738,4548
2021,5,202105,대구,북구,168075,170728,4366,5048
2021,5,202105,대구,서구,55233,57629,1930,2197
2021,5,202105,대구,수성구,194394,197689,3490,4381
2021,5,202105,대구,중구,56143,57760,1034,1444
2021,5,202105,대전,대덕구,69048,71046,2591,3193
2021,5,202105,대전,동구,74438,77111,2832,3270
2021,5,202105,대전,서구,181519,186761,4965,5559
2021,5,202105,대전,유성구,158678,160929,3658,4076
2021,5,202105,대전,중구,80473,83166,2954,3600
2021,5,202105,부산,강서구,62524,63776,1832,2081
2021,5,202105,부산,금정구,67656,70696,2479,3100
2021,5,202105,부산,기장군,67004,68010,2335,2896
2021,5,202105,부산,남구,79060,81028,2470,2994
2021,5,202105,부산,동구,44615,46040,986,1211
2021,5,202105,부산,동래구,80123,81859,2260,2940
2021,5,202105,부산,부산진구,107290,125178,3205,3739
2021,5,202105,부산,북구,85790,87376,2566,2948
2021,5,202105,부산,사상구,65701,68703,2533,2912
2021,5,202105,부산,사하구,90330,94490,3090,3480
2021,5,202105,부산,서구,24416,24849,1045,1100
2021,5,202105,부산,수영구,59623,91877,1650,2480
2021,5,202105,부산,연제구,80076,88539,1925,2958
2021,5,202105,부산,영도구,25710,27095,1121,1465
2021,5,202105,부산,중구,27001,27264,509,629
2021,5,202105,부산,해운대구,148378,158930,3753,4107
2021,5,202105,서울,강남구,198568,214764,4571,5272
2021,5,202105,서울,강동구,126789,132259,3812,4497
2021,5,202105,서울,강북구,60869,63140,2655,3439
2021,5,202105,서울,강서구,163198,176398,5264,6702
2021,5,202105,서울,관악구,99493,102601,3752,4121
2021,5,202105,서울,광진구,79747,83076,2607,3052
2021,5,202105,서울,구로구,112747,121537,4872,5582
2021,5,202105,서울,금천구,68664,72106,3268,3780
2021,5,202105,서울,노원구,128581,134570,4071,4996
2021,5,202105,서울,도봉구,76507,81234,2873,3429
2021,5,202105,서울,동대문구,79462,82137,3144,3348
2021,5,202105,서울,동작구,92989,94301,2724,2915
2021,5,202105,서울,마포구,100184,104515,3003,3631
2021,5,202105,서울,서대문구,74509,78010,2458,3006
2021,5,202105,서울,서초구,152493,157416,3534,4422
2021,5,202105,서울,성동구,82488,92214,2351,3276
2021,5,202105,서울,성북구,103022,105384,3461,4641
2021,5,202105,서울,송파구,201275,207798,4784,6449
2021,5,202105,서울,양천구,126789,131491,3776,4609
2021,5,202105,서울,영등포구,117102,121253,4422,4656
2021,5,202105,서울,용산구,69602,70653,2129,2245
2021,5,202105,서울,은평구,110357,114575,3784,4586
2021,5,202105,서울,종로구,38932,41323,1713,3674
2021,5,202105,서울,중구,38550,42261,2035,3068
2021,5,202105,서울,중랑구,88711,94585,3675,4266
2021,5,202105,세종,세종시,156636,157669,3683,4328
2021,5,202105,울산,남구,134365,137910,2995,3666
2021,5,202105,울산,동구,55788,56497,1415,1593
2021,5,202105,울산,북구,102091,103857,2424,2692
2021,5,202105,울산,울주군,101382,102676,2898,3747
2021,5,202105,울산,중구,87447,88784,2129,2542
2021,5,202105,인천,강화군,24722,49732,1232,3050
2021,5,202105,인천,계양구,94724,279307,3799,7080
2021,5,202105,인천,남동구,219665,265258,6307,8248
2021,5,202105,인천,동구,19514,20076,955,1057
2021,5,202105,인천,미추홀구,141095,145561,4933,5177
2021,5,202105,인천,부평구,187987,209013,5697,6784
2021,5,202105,인천,서구,201733,206409,7011,8272
2021,5,202105,인천,연수구,181014,185817,3597,4464
2021,5,202105,인천,옹진군,7924,8069,526,627
2021,5,202105,인천,중구,55288,56012,1953,2759
2021,5,202105,전남,강진군,11597,11831,595,769
2021,5,202105,전남,고흥군,19029,19298,1135,1342
2021,5,202105,전남,곡성군,9585,9819,447,553
2021,5,202105,전남,광양시,67246,67922,2351,2689
2021,5,202105,전남,구례군,8732,9213,462,555
2021,5,202105,전남,나주시,47993,49055,2031,2520
2021,5,202105,전남,담양군,18507,18837,855,1153
2021,5,202105,전남,목포시,78363,80855,3106,3648
2021,5,202105,전남,무안군,34913,35249,1589,1838
2021,5,202105,전남,보성군,13210,34819,795,1308
2021,5,202105,전남,순천시,114638,116532,3535,4343
2021,5,202105,전남,신안군,11999,73983,662,2066
2021,5,202105,전남,여수시,106780,109273,3671,4508
2021,5,202105,전남,영광군,19077,19292,847,987
2021,5,202105,전남,영암군,21693,25069,1224,1443
2021,5,202105,전남,완도군,15217,15543,785,950
2021,5,202105,전남,장성군,18012,18298,813,957
2021,5,202105,전남,장흥군,12537,12699,610,729
2021,5,202105,전남,진도군,10403,10559,584,681
2021,5,202105,전남,함평군,11323,38506,567,1262
2021,5,202105,전남,해남군,22969,40291,1696,2165
2021,5,202105,전남,화순군,23539,23938,1022,2226
2021,5,202105,전북,고창군,18776,19055,1336,1490
2021,5,202105,전북,군산시,108396,110747,3531,4185
2021,5,202105,전북,김제시,30621,31374,1542,1772
2021,5,202105,전북,남원시,27275,30865,1319,1676
2021,5,202105,전북,무주군,8202,8321,469,571
2021,5,202105,전북,부안군,18041,18311,901,1095
2021,5,202105,전북,순창군,9222,9344,428,507
2021,5,202105,전북,완주군,38026,38438,1667,2258
2021,5,202105,전북,익산시,107432,109603,4531,5154
2021,5,202105,전북,임실군,9054,9181,453,569
2021,5,202105,전북,장수군,7442,7541,376,438
2021,5,202105,전북,전주시,280823,286629,7778,9619
2021,5,202105,전북,정읍시,38097,40593,1752,2045
2021,5,202105,전북,진안군,8792,8927,448,588
2021,5,202105,제주,서귀포시,73190,74627,3219,3522
2021,5,202105,제주,제주시,224149,457494,7775,14902
2021,5,202105,충남,계룡시,19852,19974,672,809
2021,5,202105,충남,공주시,39637,41286,1772,2270
2021,5,202105,충남,금산군,19090,20350,1103,1424
2021,5,202105,충남,논산시,43340,44343,2263,2723
2021,5,202105,충남,당진시,75119,75869,2678,3091
2021,5,202105,충남,보령시,38219,38815,1546,1794
2021,5,202105,충남,부여군,21995,22554,1208,1613
2021,5,202105,충남,서산시,74532,75541,2760,3329
2021,5,202105,충남,서천군,18748,18983,804,959
2021,5,202105,충남,아산시,141837,144499,5209,5941
2021,5,202105,충남,예산군,30422,30848,1463,1886
2021,5,202105,충남,천안시,279482,283622,9400,11065
2021,5,202105,충남,청양군,10536,10680,527,644
2021,5,202105,충남,태안군,23005,23283,1103,1235
2021,5,202105,충남,홍성군,39250,39728,1560,1875
2021,5,202105,충북,괴산군,14347,14494,804,902
2021,5,202105,충북,단양군,10298,10473,506,621
2021,5,202105,충북,보은군,11362,11580,652,798
2021,5,202105,충북,영동군,16213,16420,765,912
2021,5,202105,충북,옥천군,18756,19203,897,1039
2021,5,202105,충북,음성군,42896,43236,2242,2525
2021,5,202105,충북,제천시,51654,52509,1943,2195
2021,5,202105,충북,증평군,15443,15610,613,667
2021,5,202105,충북,진천군,39729,40035,1601,1745
2021,5,202105,충북,청주시,359707,369192,10946,13768
2021,5,202105,충북,충주시,86836,91553,3188,3755
2021,6,202106,강원,강릉시,87995,90495,2954,3620
2021,6,202106,강원,고성군,10344,10478,504,585
2021,6,202106,강원,동해시,37194,37970,1421,1653
2021,6,202106,강원,삼척시,24671,25226,923,1134
2021,6,202106,강원,속초시,31577,32578,1262,1486
2021,6,202106,강원,양구군,8379,8489,352,431
2021,6,202106,강원,양양군,11521,11732,450,513
2021,6,202106,강원,영월군,14279,14528,739,876
2021,6,202106,강원,원주시,145203,148081,4952,5659
2021,6,202106,강원,인제군,13235,13403,549,655
2021,6,202106,강원,정선군,13848,14163,653,807
2021,6,202106,강원,철원군,16464,16649,825,919
2021,6,202106,강원,춘천시,111933,114670,3537,4433
2021,6,202106,강원,태백시,15814,16293,709,924
2021,6,202106,강원,평창군,16452,16809,825,963
2021,6,202106,강원,홍천군,26309,26642,1420,1822
2021,6,202106,강원,화천군,9477,9601,354,470
2021,6,202106,강원,횡성군,17829,18283,944,1067
2021,6,202106,경기,가평군,23421,23739,1287,1546
2021,6,202106,경기,고양시,371265,378006,10248,12250
2021,6,202106,경기,과천시,23227,24003,579,718
2021,6,202106,경기,광명시,86543,88355,2928,3487
2021,6,202106,경기,광주시,157892,158824,5607,8489
2021,6,202106,경기,구리시,59589,60789,1901,2277
2021,6,202106,경기,군포시,86051,86961,2550,2782
2021,6,202106,경기,김포시,191085,193248,5953,7665
2021,6,202106,경기,남양주시,250233,252489,8661,9928
2021,6,202106,경기,동두천시,31093,31912,1473,1580
2021,6,202106,경기,부천시,249088,254702,9350,10720
2021,6,202106,경기,성남시,299531,306706,8038,10042
2021,6,202106,경기,수원시,454612,463226,14251,17111
2021,6,202106,경기,시흥시,206397,208336,7176,7744
2021,6,202106,경기,안산시,247805,252620,10365,12477
2021,6,202106,경기,안성시,82944,83828,3421,3988
2021,6,202106,경기,안양시,176931,180719,5302,7053
2021,6,202106,경기,양주시,88465,89214,3926,4496
2021,6,202106,경기,양평군,47322,47839,1861,2669
2021,6,202106,경기,여주시,47589,48277,2179,2997
2021,6,202106,경기,연천군,16771,16984,824,1017
2021,6,202106,경기,오산시,94056,95285,3193,3760
2021,6,202106,경기,용인시,418631,424013,10648,13013
2021,6,202106,경기,의왕시,56974,57530,1554,1790
2021,6,202106,경기,의정부시,140554,142806,5290,5999
2021,6,202106,경기,이천시,92544,93614,3658,4324
2021,6,202106,경기,파주시,183141,185522,6049,8681
2021,6,202106,경기,평택시,246506,250120,8398,10270
2021,6,202106,경기,포천시,63098,68445,3251,4087
2021,6,202106,경기,하남시,108755,109521,2909,3333
2021,6,202106,경기,화성시,384713,387790,11190,14054
2021,6,202106,경남,거제시,91029,92204,3217,3814
2021,6,202106,경남,거창군,22497,22790,927,1167
2021,6,202106,경남,고성군,18482,18775,833,969
2021,6,202106,경남,김해시,228142,230695,7098,7888
2021,6,202106,경남,남해군,13232,13493,594,774
2021,6,202106,경남,밀양시,40884,41469,1549,1840
2021,6,202106,경남,사천시,44262,45023,1619,1946
2021,6,202106,경남,산청군,12541,12757,567,681
2021,6,202106,경남,양산시,139807,141029,4636,5575
2021,6,202106,경남,의령군,9629,9756,428,530
2021,6,202106,경남,진주시,135211,137979,3818,5035
2021,6,202106,경남,창녕군,24223,24484,1148,1320
2021,6,202106,경남,창원시,478197,532452,11775,14787
2021,6,202106,경남,통영시,41561,42434,1926,2255
2021,6,202106,경남,하동군,15758,15922,602,700
2021,6,202106,경남,함안군,29086,49322,1177,1589
2021,6,202106,경남,함양군,12636,12861,544,689
2021,6,202106,경남,합천군,14776,14964,644,769
2021,6,202106,경북,경산시,112799,113917,3391,3867
2021,6,202106,경북,경주시,111999,113961,4061,4765
2021,6,202106,경북,고령군,13417,13513,695,779
2021,6,202106,경북,구미시,182088,184805,5801,6720
2021,6,202106,경북,군위군,9234,9311,444,502
2021,6,202106,경북,김천시,55046,55805,2198,2538
2021,6,202106,경북,문경시,25768,26252,1295,1479
2021,6,202106,경북,봉화군,10687,10837,468,546
2021,6,202106,경북,상주시,34656,35210,1722,2059
2021,6,202106,경북,성주군,18904,19137,852,934
2021,6,202106,경북,안동시,61218,62383,2310,2828
2021,6,202106,경북,영덕군,12316,12521,662,768
2021,6,202106,경북,영양군,5724,5811,291,350
2021,6,202106,경북,영주시,39336,39966,1760,1992
2021,6,202106,경북,영천시,42177,42772,1832,2162
2021,6,202106,경북,예천군,21139,21419,783,920
2021,6,202106,경북,울릉군,3634,4039,236,437
2021,6,202106,경북,울진군,19072,19332,687,833
2021,6,202106,경북,의성군,18246,18408,906,1069
2021,6,202106,경북,청도군,16601,16827,671,757
2021,6,202106,경북,청송군,9414,9516,456,564
2021,6,202106,경북,칠곡군,53856,54270,1994,2473
2021,6,202106,경북,포항시,219843,223616,6559,7862
2021,6,202106,광주,광산구,164624,168498,4871,5396
2021,6,202106,광주,남구,79359,80517,2172,2685
2021,6,202106,광주,동구,37736,38482,1097,1315
2021,6,202106,광주,북구,161517,166126,4497,5678
2021,6,202106,광주,서구,121800,126585,3711,4237
2021,6,202106,대구,남구,47625,48704,1539,1819
2021,6,202106,대구,달서구,235457,243051,5523,6410
2021,6,202106,대구,달성군,112098,113952,3178,3810
2021,6,202106,대구,동구,131024,137359,3697,4498
2021,6,202106,대구,북구,168368,171019,4333,5016
2021,6,202106,대구,서구,55428,57832,1929,2194
2021,6,202106,대구,수성구,194878,198159,3472,4343
2021,6,202106,대구,중구,55904,57607,1028,1442
2021,6,202106,대전,대덕구,69081,71072,2561,3162
2021,6,202106,대전,동구,74445,77125,2819,3261
2021,6,202106,대전,서구,181639,186982,4901,5485
2021,6,202106,대전,유성구,158784,161070,3615,4027
2021,6,202106,대전,중구,80396,83092,2915,3557
2021,6,202106,부산,강서구,62906,64259,1832,2084
2021,6,202106,부산,금정구,67572,70585,2462,3087
2021,6,202106,부산,기장군,67143,68146,2320,2881
2021,6,202106,부산,남구,79040,80996,2453,2976
2021,6,202106,부산,동구,45105,46557,973,1193
2021,6,202106,부산,동래구,80131,81849,2262,2935
2021,6,202106,부산,부산진구,107366,125105,3200,3736
2021,6,202106,부산,북구,86245,87840,2552,2934
2021,6,202106,부산,사상구,65730,68703,2510,2887
2021,6,202106,부산,사하구,90348,94465,3071,3461
2021,6,202106,부산,서구,24500,24937,1034,1089
2021,6,202106,부산,수영구,59536,92872,1633,2465
2021,6,202106,부산,연제구,80266,89130,1912,2948
2021,6,202106,부산,영도구,25787,27176,1109,1453
2021,6,202106,부산,중구,27150,27419,509,628
2021,6,202106,부산,해운대구,148745,159819,3719,4074
2021,6,202106,서울,강남구,198734,215055,4518,5231
2021,6,202106,서울,강동구,127044,132497,3799,4491
2021,6,202106,서울,강북구,60947,63221,2643,3426
2021,6,202106,서울,강서구,163615,176748,5242,6682
