year,month,yyyymm,sido,fuel,type,count
2020,06,202006,광주,하이브리드(CNG+전기),승용,0
2020,06,202006,광주,하이브리드(CNG+전기),승합,0
2020,06,202006,광주,하이브리드(LNG+전기),승용,0
2020,06,202006,광주,하이브리드(LNG+전기),승합,0
2020,06,202006,광주,수소,승용,518
2020,06,202006,광주,수소,승합,0
2020,06,202006,광주,기타연료,승용,13
2020,06,202006,광주,기타연료,승합,487
2020,06,202006,대전,휘발유,승용,330035
2020,06,202006,대전,휘발유,승합,125
2020,06,202006,대전,경유,승용,155412
2020,06,202006,대전,경유,승합,15968
2020,06,202006,대전,엘피지,승용,54181
2020,06,202006,대전,엘피지,승합,1849
2020,06,202006,대전,등유,승용,0
2020,06,202006,대전,등유,승합,0
2020,06,202006,대전,전기,승용,2689
2020,06,202006,대전,전기,승합,2
2020,06,202006,대전,알코올,승용,0
2020,06,202006,대전,알코올,승합,0
2020,06,202006,대전,태양열,승용,0
2020,06,202006,대전,태양열,승합,0
2020,06,202006,대전,CNG,승용,354
2020,06,202006,대전,CNG,승합,13
2020,06,202006,대전,LNG,승용,0
2020,06,202006,대전,LNG,승합,0
2020,06,202006,대전,하이브리드(휘발유+전기),승용,14229
2020,06,202006,대전,하이브리드(휘발유+전기),승합,0
2020,06,202006,대전,하이브리드(경유+전기),승용,39
2020,06,202006,대전,하이브리드(경유+전기),승합,0
2020,06,202006,대전,하이브리드(LPG+전기),승용,541
2020,06,202006,대전,하이브리드(LPG+전기),승합,0
2020,06,202006,대전,하이브리드(CNG+전기),승용,0
2020,06,202006,대전,하이브리드(CNG+전기),승합,0
2020,06,202006,대전,하이브리드(LNG+전기),승용,0
2020,06,202006,대전,하이브리드(LNG+전기),승합,0
2020,06,202006,대전,수소,승용,333
2020,06,202006,대전,수소,승합,0
2020,06,202006,대전,기타연료,승용,1
2020,06,202006,대전,기타연료,승합,553
2020,06,202006,울산,휘발유,승용,283722
2020,06,202006,울산,휘발유,승합,66
2020,06,202006,울산,경유,승용,147078
2020,06,202006,울산,경유,승합,11270
2020,06,202006,울산,엘피지,승용,28474
2020,06,202006,울산,엘피지,승합,1212
2020,06,202006,울산,등유,승용,0
2020,06,202006,울산,등유,승합,0
2020,06,202006,울산,전기,승용,1338
2020,06,202006,울산,전기,승합,0
2020,06,202006,울산,알코올,승용,0
2020,06,202006,울산,알코올,승합,0
2020,06,202006,울산,태양열,승용,0
2020,06,202006,울산,태양열,승합,0
2020,06,202006,울산,CNG,승용,104
2020,06,202006,울산,CNG,승합,4
2020,06,202006,울산,LNG,승용,0
2020,06,202006,울산,LNG,승합,0
2020,06,202006,울산,하이브리드(휘발유+전기),승용,11221
2020,06,202006,울산,하이브리드(휘발유+전기),승합,0
2020,06,202006,울산,하이브리드(경유+전기),승용,27
2020,06,202006,울산,하이브리드(경유+전기),승합,0
2020,06,202006,울산,하이브리드(LPG+전기),승용,516
2020,06,202006,울산,하이브리드(LPG+전기),승합,0
2020,06,202006,울산,하이브리드(CNG+전기),승용,0
2020,06,202006,울산,하이브리드(CNG+전기),승합,0
2020,06,202006,울산,하이브리드(LNG+전기),승용,0
2020,06,202006,울산,하이브리드(LNG+전기),승합,0
2020,06,202006,울산,수소,승용,1523
2020,06,202006,울산,수소,승합,0
2020,06,202006,울산,기타연료,승용,7
2020,06,202006,울산,기타연료,승합,310
2020,06,202006,세종,휘발유,승용,83546
2020,06,202006,세종,휘발유,승합,20
2020,06,202006,세종,경유,승용,43871
2020,06,202006,세종,경유,승합,3355
2020,06,202006,세종,엘피지,승용,11090
2020,06,202006,세종,엘피지,승합,274
2020,06,202006,세종,등유,승용,0
2020,06,202006,세종,등유,승합,0
2020,06,202006,세종,전기,승용,1034
2020,06,202006,세종,전기,승합,0
2020,06,202006,세종,알코올,승용,0
2020,06,202006,세종,알코올,승합,0
2020,06,202006,세종,태양열,승용,0
2020,06,202006,세종,태양열,승합,0
2020,06,202006,세종,CNG,승용,61
2020,06,202006,세종,CNG,승합,11
2020,06,202006,세종,LNG,승용,0
2020,06,202006,세종,LNG,승합,0
2020,06,202006,세종,하이브리드(휘발유+전기),승용,6148
2020,06,202006,세종,하이브리드(휘발유+전기),승합,0
2020,06,202006,세종,하이브리드(경유+전기),승용,10
2020,06,202006,세종,하이브리드(경유+전기),승합,0
2020,06,202006,세종,하이브리드(LPG+전기),승용,173
2020,06,202006,세종,하이브리드(LPG+전기),승합,0
2020,06,202006,세종,하이브리드(CNG+전기),승용,0
2020,06,202006,세종,하이브리드(CNG+전기),승합,1
2020,06,202006,세종,하이브리드(LNG+전기),승용,0
2020,06,202006,세종,하이브리드(LNG+전기),승합,0
2020,06,202006,세종,수소,승용,37
2020,06,202006,세종,수소,승합,0
2020,06,202006,세종,기타연료,승용,1
2020,06,202006,세종,기타연료,승합,276
2020,06,202006,경기,휘발유,승용,2834317
2020,06,202006,경기,휘발유,승합,1285
2020,06,202006,경기,경유,승용,1459956
2020,06,202006,경기,경유,승합,152238
2020,06,202006,경기,엘피지,승용,312436
2020,06,202006,경기,엘피지,승합,16939
2020,06,202006,경기,등유,승용,0
2020,06,202006,경기,등유,승합,0
2020,06,202006,경기,전기,승용,14759
2020,06,202006,경기,전기,승합,14
2020,06,202006,경기,알코올,승용,0
2020,06,202006,경기,알코올,승합,0
2020,06,202006,경기,태양열,승용,0
2020,06,202006,경기,태양열,승합,0
2020,06,202006,경기,CNG,승용,1211
2020,06,202006,경기,CNG,승합,83
2020,06,202006,경기,LNG,승용,0
2020,06,202006,경기,LNG,승합,0
2020,06,202006,경기,하이브리드(휘발유+전기),승용,153517
2020,06,202006,경기,하이브리드(휘발유+전기),승합,0
2020,06,202006,경기,하이브리드(경유+전기),승용,364
2020,06,202006,경기,하이브리드(경유+전기),승합,0
2020,06,202006,경기,하이브리드(LPG+전기),승용,3946
2020,06,202006,경기,하이브리드(LPG+전기),승합,0
2020,06,202006,경기,하이브리드(CNG+전기),승용,0
2020,06,202006,경기,하이브리드(CNG+전기),승합,0
2020,06,202006,경기,하이브리드(LNG+전기),승용,0
2020,06,202006,경기,하이브리드(LNG+전기),승합,0
2020,06,202006,경기,수소,승용,1099
2020,06,202006,경기,수소,승합,0
2020,06,202006,경기,기타연료,승용,180
2020,06,202006,경기,기타연료,승합,4732
2020,06,202006,강원,휘발유,승용,338674
2020,06,202006,강원,휘발유,승합,125
2020,06,202006,강원,경유,승용,191303
2020,06,202006,강원,경유,승합,23095
2020,06,202006,강원,엘피지,승용,45345
2020,06,202006,강원,엘피지,승합,1865
2020,06,202006,강원,등유,승용,0
2020,06,202006,강원,등유,승합,0
2020,06,202006,강원,전기,승용,2691
2020,06,202006,강원,전기,승합,2
2020,06,202006,강원,알코올,승용,0
2020,06,202006,강원,알코올,승합,0
2020,06,202006,강원,태양열,승용,0
2020,06,202006,강원,태양열,승합,0
2020,06,202006,강원,CNG,승용,325
2020,06,202006,강원,CNG,승합,2
2020,06,202006,강원,LNG,승용,0
2020,06,202006,강원,LNG,승합,0
2020,06,202006,강원,하이브리드(휘발유+전기),승용,14688
2020,06,202006,강원,하이브리드(휘발유+전기),승합,0
2020,06,202006,강원,하이브리드(경유+전기),승용,34
2020,06,202006,강원,하이브리드(경유+전기),승합,0
2020,06,202006,강원,하이브리드(LPG+전기),승용,706
2020,06,202006,강원,하이브리드(LPG+전기),승합,0
2020,06,202006,강원,하이브리드(CNG+전기),승용,0
2020,06,202006,강원,하이브리드(CNG+전기),승합,0
2020,06,202006,강원,하이브리드(LNG+전기),승용,0
2020,06,202006,강원,하이브리드(LNG+전기),승합,0
2020,06,202006,강원,수소,승용,468
2020,06,202006,강원,수소,승합,0
2020,06,202006,강원,기타연료,승용,3
2020,06,202006,강원,기타연료,승합,684
2020,06,202006,충북,휘발유,승용,372695
2020,06,202006,충북,휘발유,승합,142
2020,06,202006,충북,경유,승용,200032
2020,06,202006,충북,경유,승합,23377
2020,06,202006,충북,엘피지,승용,54418
2020,06,202006,충북,엘피지,승합,1880
2020,06,202006,충북,등유,승용,0
2020,06,202006,충북,등유,승합,0
2020,06,202006,충북,전기,승용,2985
2020,06,202006,충북,전기,승합,0
2020,06,202006,충북,알코올,승용,0
2020,06,202006,충북,알코올,승합,0
2020,06,202006,충북,태양열,승용,0
2020,06,202006,충북,태양열,승합,0
2020,06,202006,충북,CNG,승용,223
2020,06,202006,충북,CNG,승합,10
2020,06,202006,충북,LNG,승용,0
2020,06,202006,충북,LNG,승합,0
2020,06,202006,충북,하이브리드(휘발유+전기),승용,14903
2020,06,202006,충북,하이브리드(휘발유+전기),승합,0
2020,06,202006,충북,하이브리드(경유+전기),승용,133
2020,06,202006,충북,하이브리드(경유+전기),승합,0
2020,06,202006,충북,하이브리드(LPG+전기),승용,719
2020,06,202006,충북,하이브리드(LPG+전기),승합,0
2020,06,202006,충북,하이브리드(CNG+전기),승용,0
2020,06,202006,충북,하이브리드(CNG+전기),승합,0
2020,06,202006,충북,하이브리드(LNG+전기),승용,0
2020,06,202006,충북,하이브리드(LNG+전기),승합,0
2020,06,202006,충북,수소,승용,122
2020,06,202006,충북,수소,승합,0
2020,06,202006,충북,기타연료,승용,2
2020,06,202006,충북,기타연료,승합,755
2020,06,202006,충남,휘발유,승용,489559
2020,06,202006,충남,휘발유,승합,184
2020,06,202006,충남,경유,승용,266101
2020,06,202006,충남,경유,승합,33003
2020,06,202006,충남,엘피지,승용,71220
2020,06,202006,충남,엘피지,승합,2262
2020,06,202006,충남,등유,승용,0
2020,06,202006,충남,등유,승합,0
2020,06,202006,충남,전기,승용,3711
2020,06,202006,충남,전기,승합,0
2020,06,202006,충남,알코올,승용,0
2020,06,202006,충남,알코올,승합,0
2020,06,202006,충남,태양열,승용,0
2020,06,202006,충남,태양열,승합,0
2020,06,202006,충남,CNG,승용,152
2020,06,202006,충남,CNG,승합,8
2020,06,202006,충남,LNG,승용,0
2020,06,202006,충남,LNG,승합,0
2020,06,202006,충남,하이브리드(휘발유+전기),승용,19148
2020,06,202006,충남,하이브리드(휘발유+전기),승합,0
2020,06,202006,충남,하이브리드(경유+전기),승용,46
2020,06,202006,충남,하이브리드(경유+전기),승합,0
2020,06,202006,충남,하이브리드(LPG+전기),승용,774
2020,06,202006,충남,하이브리드(LPG+전기),승합,0
2020,06,202006,충남,하이브리드(CNG+전기),승용,0
2020,06,202006,충남,하이브리드(CNG+전기),승합,0
2020,06,202006,충남,하이브리드(LNG+전기),승용,0
2020,06,202006,충남,하이브리드(LNG+전기),승합,0
2020,06,202006,충남,수소,승용,339
2020,06,202006,충남,수소,승합,0
2020,06,202006,충남,기타연료,승용,0
2020,06,202006,충남,기타연료,승합,1129
2020,06,202006,전북,휘발유,승용,378918
2020,06,202006,전북,휘발유,승합,145
2020,06,202006,전북,경유,승용,222160
2020,06,202006,전북,경유,승합,25730
2020,06,202006,전북,엘피지,승용,76761
2020,06,202006,전북,엘피지,승합,2187
2020,06,202006,전북,등유,승용,0
2020,06,202006,전북,등유,승합,0
2020,06,202006,전북,전기,승용,2500
2020,06,202006,전북,전기,승합,5
2020,06,202006,전북,알코올,승용,0
2020,06,202006,전북,알코올,승합,0
2020,06,202006,전북,태양열,승용,0
2020,06,202006,전북,태양열,승합,0
2020,06,202006,전북,CNG,승용,329
2020,06,202006,전북,CNG,승합,3
2020,06,202006,전북,LNG,승용,0
2020,06,202006,전북,LNG,승합,0
2020,06,202006,전북,하이브리드(휘발유+전기),승용,15377
2020,06,202006,전북,하이브리드(휘발유+전기),승합,0
2020,06,202006,전북,하이브리드(경유+전기),승용,64
2020,06,202006,전북,하이브리드(경유+전기),승합,0
2020,06,202006,전북,하이브리드(LPG+전기),승용,847
2020,06,202006,전북,하이브리드(LPG+전기),승합,0
2020,06,202006,전북,하이브리드(CNG+전기),승용,0
2020,06,202006,전북,하이브리드(CNG+전기),승합,0
2020,06,202006,전북,하이브리드(LNG+전기),승용,0
2020,06,202006,전북,하이브리드(LNG+전기),승합,0
2020,06,202006,전북,수소,승용,162
2020,06,202006,전북,수소,승합,0
2020,06,202006,전북,기타연료,승용,10
2020,06,202006,전북,기타연료,승합,583
2020,06,202006,전남,휘발유,승용,359764
2020,06,202006,전남,휘발유,승합,158
2020,06,202006,전남,경유,승용,221856
2020,06,202006,전남,경유,승합,28641
2020,06,202006,전남,엘피지,승용,76771
2020,06,202006,전남,엘피지,승합,2523
2020,06,202006,전남,등유,승용,0
2020,06,202006,전남,등유,승합,0
2020,06,202006,전남,전기,승용,4129
2020,06,202006,전남,전기,승합,0
2020,06,202006,전남,알코올,승용,0
2020,06,202006,전남,알코올,승합,0
2020,06,202006,전남,태양열,승용,0
2020,06,202006,전남,태양열,승합,0
2020,06,202006,전남,CNG,승용,218
2020,06,202006,전남,CNG,승합,4
2020,06,202006,전남,LNG,승용,0
2020,06,202006,전남,LNG,승합,0
2020,06,202006,전남,하이브리드(휘발유+전기),승용,14740
2020,06,202006,전남,하이브리드(휘발유+전기),승합,0
2020,06,202006,전남,하이브리드(경유+전기),승용,39
2020,06,202006,전남,하이브리드(경유+전기),승합,0
2020,06,202006,전남,하이브리드(LPG+전기),승용,897
2020,06,202006,전남,하이브리드(LPG+전기),승합,0
2020,06,202006,전남,하이브리드(CNG+전기),승용,0
2020,06,202006,전남,하이브리드(CNG+전기),승합,0
2020,06,202006,전남,하이브리드(LNG+전기),승용,0
2020,06,202006,전남,하이브리드(LNG+전기),승합,0
2020,06,202006,전남,수소,승용,21
2020,06,202006,전남,수소,승합,0
2020,06,202006,전남,기타연료,승용,7
2020,06,202006,전남,기타연료,승합,548
2020,06,202006,경북,휘발유,승용,621275
2020,06,202006,경북,휘발유,승합,249
2020,06,202006,경북,경유,승용,314970
2020,06,202006,경북,경유,승합,38151
2020,06,202006,경북,엘피지,승용,105587
2020,06,202006,경북,엘피지,승합,3689
2020,06,202006,경북,등유,승용,0
2020,06,202006,경북,등유,승합,0
2020,06,202006,경북,전기,승용,4583
2020,06,202006,경북,전기,승합,2
2020,06,202006,경북,알코올,승용,0
2020,06,202006,경북,알코올,승합,0
2020,06,202006,경북,태양열,승용,0
2020,06,202006,경북,태양열,승합,0
2020,06,202006,경북,CNG,승용,295
2020,06,202006,경북,CNG,승합,34
2020,06,202006,경북,LNG,승용,0
2020,06,202006,경북,LNG,승합,0
2020,06,202006,경북,하이브리드(휘발유+전기),승용,22487
2020,06,202006,경북,하이브리드(휘발유+전기),승합,0
2020,06,202006,경북,하이브리드(경유+전기),승용,36
2020,06,202006,경북,하이브리드(경유+전기),승합,0
2020,06,202006,경북,하이브리드(LPG+전기),승용,1072
2020,06,202006,경북,하이브리드(LPG+전기),승합,0
2020,06,202006,경북,하이브리드(CNG+전기),승용,0
2020,06,202006,경북,하이브리드(CNG+전기),승합,0
2020,06,202006,경북,하이브리드(LNG+전기),승용,0
2020,06,202006,경북,하이브리드(LNG+전기),승합,0
2020,06,202006,경북,수소,승용,12
2020,06,202006,경북,수소,승합,0
2020,06,202006,경북,기타연료,승용,22
2020,06,202006,경북,기타연료,승합,1210
2020,06,202006,경남,휘발유,승용,804571
2020,06,202006,경남,휘발유,승합,250
2020,06,202006,경남,경유,승용,390966
2020,06,202006,경남,경유,승합,40965
2020,06,202006,경남,엘피지,승용,107108
2020,06,202006,경남,엘피지,승합,4791
2020,06,202006,경남,등유,승용,0
2020,06,202006,경남,등유,승합,0
2020,06,202006,경남,전기,승용,4365
2020,06,202006,경남,전기,승합,0
2020,06,202006,경남,알코올,승용,0
2020,06,202006,경남,알코올,승합,0
2020,06,202006,경남,태양열,승용,0
2020,06,202006,경남,태양열,승합,0
2020,06,202006,경남,CNG,승용,397
2020,06,202006,경남,CNG,승합,17
2020,06,202006,경남,LNG,승용,0
2020,06,202006,경남,LNG,승합,0
2020,06,202006,경남,하이브리드(휘발유+전기),승용,28163
2020,06,202006,경남,하이브리드(휘발유+전기),승합,0
2020,06,202006,경남,하이브리드(경유+전기),승용,68
2020,06,202006,경남,하이브리드(경유+전기),승합,0
2020,06,202006,경남,하이브리드(LPG+전기),승용,1090
2020,06,202006,경남,하이브리드(LPG+전기),승합,0
2020,06,202006,경남,하이브리드(CNG+전기),승용,0
2020,06,202006,경남,하이브리드(CNG+전기),승합,0
2020,06,202006,경남,하이브리드(LNG+전기),승용,0
2020,06,202006,경남,하이브리드(LNG+전기),승합,0
2020,06,202006,경남,수소,승용,761
2020,06,202006,경남,수소,승합,0
2020,06,202006,경남,기타연료,승용,6
2020,06,202006,경남,기타연료,승합,983
2020,06,202006,제주,휘발유,승용,159786
2020,06,202006,제주,휘발유,승합,66
2020,06,202006,제주,경유,승용,83834
2020,06,202006,제주,경유,승합,9999
2020,06,202006,제주,엘피지,승용,22016
2020,06,202006,제주,엘피지,승합,1646
2020,06,202006,제주,등유,승용,0
2020,06,202006,제주,등유,승합,0
2020,06,202006,제주,전기,승용,15302
2020,06,202006,제주,전기,승합,0
2020,06,202006,제주,알코올,승용,0
2020,06,202006,제주,알코올,승합,0
2020,06,202006,제주,태양열,승용,0
2020,06,202006,제주,태양열,승합,0
2020,06,202006,제주,CNG,승용,7
2020,06,202006,제주,CNG,승합,0
2020,06,202006,제주,LNG,승용,0
2020,06,202006,제주,LNG,승합,0
2020,06,202006,제주,하이브리드(휘발유+전기),승용,6449
2020,06,202006,제주,하이브리드(휘발유+전기),승합,0
2020,06,202006,제주,하이브리드(경유+전기),승용,22
2020,06,202006,제주,하이브리드(경유+전기),승합,0
2020,06,202006,제주,하이브리드(LPG+전기),승용,332
2020,06,202006,제주,하이브리드(LPG+전기),승합,0
2020,06,202006,제주,하이브리드(CNG+전기),승용,0
2020,06,202006,제주,하이브리드(CNG+전기),승합,0
2020,06,202006,제주,하이브리드(LNG+전기),승용,0
2020,06,202006,제주,하이브리드(LNG+전기),승합,0
2020,06,202006,제주,수소,승용,1
2020,06,202006,제주,수소,승합,0
2020,06,202006,제주,기타연료,승용,0
2020,06,202006,제주,기타연료,승합,133
2020,07,202007,서울,휘발유,승용,1606823
2020,07,202007,서울,휘발유,승합,973
2020,07,202007,서울,경유,승용,711738
2020,07,202007,서울,경유,승합,77641
2020,07,202007,서울,엘피지,승용,145262
2020,07,202007,서울,엘피지,승합,13893
2020,07,202007,서울,등유,승용,0
2020,07,202007,서울,등유,승합,0
2020,07,202007,서울,전기,승용,10453
2020,07,202007,서울,전기,승합,8
2020,07,202007,서울,알코올,승용,0
2020,07,202007,서울,알코올,승합,0
2020,07,202007,서울,태양열,승용,0
2020,07,202007,서울,태양열,승합,0
2020,07,202007,서울,CNG,승용,465
2020,07,202007,서울,CNG,승합,73
2020,07,202007,서울,LNG,승용,0
2020,07,202007,서울,LNG,승합,0
2020,07,202007,서울,하이브리드(휘발유+전기),승용,94177
2020,07,202007,서울,하이브리드(휘발유+전기),승합,0
2020,07,202007,서울,하이브리드(경유+전기),승용,407
2020,07,202007,서울,하이브리드(경유+전기),승합,1
2020,07,202007,서울,하이브리드(LPG+전기),승용,1788
2020,07,202007,서울,하이브리드(LPG+전기),승합,0
2020,07,202007,서울,하이브리드(CNG+전기),승용,0
2020,07,202007,서울,하이브리드(CNG+전기),승합,0
2020,07,202007,서울,하이브리드(LNG+전기),승용,0
2020,07,202007,서울,하이브리드(LNG+전기),승합,0
2020,07,202007,서울,수소,승용,1073
2020,07,202007,서울,수소,승합,2
2020,07,202007,서울,기타연료,승용,173
2020,07,202007,서울,기타연료,승합,1317
2020,07,202007,부산,휘발유,승용,653989
2020,07,202007,부산,휘발유,승합,262
2020,07,202007,부산,경유,승용,326633
2020,07,202007,부산,경유,승합,31438
2020,07,202007,부산,엘피지,승용,77607
2020,07,202007,부산,엘피지,승합,4416
2020,07,202007,부산,등유,승용,0
2020,07,202007,부산,등유,승합,0
2020,07,202007,부산,전기,승용,2917
2020,07,202007,부산,전기,승합,0
2020,07,202007,부산,알코올,승용,0
2020,07,202007,부산,알코올,승합,0
2020,07,202007,부산,태양열,승용,0
2020,07,202007,부산,태양열,승합,0
2020,07,202007,부산,CNG,승용,334
2020,07,202007,부산,CNG,승합,22
2020,07,202007,부산,LNG,승용,0
2020,07,202007,부산,LNG,승합,0
2020,07,202007,부산,하이브리드(휘발유+전기),승용,29824
2020,07,202007,부산,하이브리드(휘발유+전기),승합,0
2020,07,202007,부산,하이브리드(경유+전기),승용,369
2020,07,202007,부산,하이브리드(경유+전기),승합,1
2020,07,202007,부산,하이브리드(LPG+전기),승용,812
2020,07,202007,부산,하이브리드(LPG+전기),승합,0
2020,07,202007,부산,하이브리드(CNG+전기),승용,0
2020,07,202007,부산,하이브리드(CNG+전기),승합,0
2020,07,202007,부산,하이브리드(LNG+전기),승용,0
2020,07,202007,부산,하이브리드(LNG+전기),승합,0
2020,07,202007,부산,수소,승용,769
2020,07,202007,부산,수소,승합,0
2020,07,202007,부산,기타연료,승용,34
2020,07,202007,부산,기타연료,승합,467
2020,07,202007,대구,휘발유,승용,569870
2020,07,202007,대구,휘발유,승합,250
2020,07,202007,대구,경유,승용,288735
2020,07,202007,대구,경유,승합,22742
2020,07,202007,대구,엘피지,승용,86538
2020,07,202007,대구,엘피지,승합,3141
2020,07,202007,대구,등유,승용,0
2020,07,202007,대구,등유,승합,0
2020,07,202007,대구,전기,승용,9060
2020,07,202007,대구,전기,승합,0
2020,07,202007,대구,알코올,승용,0
2020,07,202007,대구,알코올,승합,0
2020,07,202007,대구,태양열,승용,0
2020,07,202007,대구,태양열,승합,0
2020,07,202007,대구,CNG,승용,723
2020,07,202007,대구,CNG,승합,12
2020,07,202007,대구,LNG,승용,0
2020,07,202007,대구,LNG,승합,0
2020,07,202007,대구,하이브리드(휘발유+전기),승용,28555
2020,07,202007,대구,하이브리드(휘발유+전기),승합,0
2020,07,202007,대구,하이브리드(경유+전기),승용,263
2020,07,202007,대구,하이브리드(경유+전기),승합,1
2020,07,202007,대구,하이브리드(LPG+전기),승용,947
2020,07,202007,대구,하이브리드(LPG+전기),승합,0
2020,07,202007,대구,하이브리드(CNG+전기),승용,0
2020,07,202007,대구,하이브리드(CNG+전기),승합,0
2020,07,202007,대구,하이브리드(LNG+전기),승용,0
2020,07,202007,대구,하이브리드(LNG+전기),승합,0
2020,07,202007,대구,수소,승용,35
2020,07,202007,대구,수소,승합,0
2020,07,202007,대구,기타연료,승용,45
2020,07,202007,대구,기타연료,승합,861
2020,07,202007,인천,휘발유,승용,646086
2020,07,202007,인천,휘발유,승합,253
2020,07,202007,인천,경유,승용,357103
2020,07,202007,인천,경유,승합,33580
2020,07,202007,인천,엘피지,승용,63532
2020,07,202007,인천,엘피지,승합,3976
2020,07,202007,인천,등유,승용,0
2020,07,202007,인천,등유,승합,0
2020,07,202007,인천,전기,승용,3335
2020,07,202007,인천,전기,승합,1
2020,07,202007,인천,알코올,승용,0
2020,07,202007,인천,알코올,승합,0
2020,07,202007,인천,태양열,승용,0
2020,07,202007,인천,태양열,승합,0
2020,07,202007,인천,CNG,승용,268
2020,07,202007,인천,CNG,승합,68
2020,07,202007,인천,LNG,승용,0
2020,07,202007,인천,LNG,승합,0
2020,07,202007,인천,하이브리드(휘발유+전기),승용,33593
2020,07,202007,인천,하이브리드(휘발유+전기),승합,0
2020,07,202007,인천,하이브리드(경유+전기),승용,893
2020,07,202007,인천,하이브리드(경유+전기),승합,0
2020,07,202007,인천,하이브리드(LPG+전기),승용,782
2020,07,202007,인천,하이브리드(LPG+전기),승합,0
2020,07,202007,인천,하이브리드(CNG+전기),승용,0
2020,07,202007,인천,하이브리드(CNG+전기),승합,0
2020,07,202007,인천,하이브리드(LNG+전기),승용,0
2020,07,202007,인천,하이브리드(LNG+전기),승합,0
2020,07,202007,인천,수소,승용,357
2020,07,202007,인천,수소,승합,0
2020,07,202007,인천,기타연료,승용,8
2020,07,202007,인천,기타연료,승합,656
2020,07,202007,광주,휘발유,승용,300653
2020,07,202007,광주,휘발유,승합,105
2020,07,202007,광주,경유,승용,166663
2020,07,202007,광주,경유,승합,15238
2020,07,202007,광주,엘피지,승용,70996
2020,07,202007,광주,엘피지,승합,1875
2020,07,202007,광주,등유,승용,0
2020,07,202007,광주,등유,승합,0
2020,07,202007,광주,전기,승용,2680
2020,07,202007,광주,전기,승합,1
2020,07,202007,광주,알코올,승용,0
2020,07,202007,광주,알코올,승합,0
2020,07,202007,광주,태양열,승용,0
2020,07,202007,광주,태양열,승합,0
2020,07,202007,광주,CNG,승용,278
2020,07,202007,광주,CNG,승합,10
2020,07,202007,광주,LNG,승용,0
2020,07,202007,광주,LNG,승합,0
2020,07,202007,광주,하이브리드(휘발유+전기),승용,14506
2020,07,202007,광주,하이브리드(휘발유+전기),승합,0
2020,07,202007,광주,하이브리드(경유+전기),승용,45
2020,07,202007,광주,하이브리드(경유+전기),승합,0
2020,07,202007,광주,하이브리드(LPG+전기),승용,684
2020,07,202007,광주,하이브리드(LPG+전기),승합,0
2020,07,202007,광주,하이브리드(CNG+전기),승용,0
2020,07,202007,광주,하이브리드(CNG+전기),승합,0
2020,07,202007,광주,하이브리드(LNG+전기),승용,0
2020,07,202007,광주,하이브리드(LNG+전기),승합,0
2020,07,202007,광주,수소,승용,561
2020,07,202007,광주,수소,승합,0
2020,07,202007,광주,기타연료,승용,13
2020,07,202007,광주,기타연료,승합,498
2020,07,202007,대전,휘발유,승용,330775
2020,07,202007,대전,휘발유,승합,125
2020,07,202007,대전,경유,승용,155762
2020,07,202007,대전,경유,승합,15989
2020,07,202007,대전,엘피지,승용,54155
2020,07,202007,대전,엘피지,승합,1817
2020,07,202007,대전,등유,승용,0
2020,07,202007,대전,등유,승합,0
2020,07,202007,대전,전기,승용,2762
2020,07,202007,대전,전기,승합,2
2020,07,202007,대전,알코올,승용,0
2020,07,202007,대전,알코올,승합,0
2020,07,202007,대전,태양열,승용,0
2020,07,202007,대전,태양열,승합,0
2020,07,202007,대전,CNG,승용,349
2020,07,202007,대전,CNG,승합,13
2020,07,202007,대전,LNG,승용,0
2020,07,202007,대전,LNG,승합,0
2020,07,202007,대전,하이브리드(휘발유+전기),승용,14639
2020,07,202007,대전,하이브리드(휘발유+전기),승합,0
2020,07,202007,대전,하이브리드(경유+전기),승용,46
2020,07,202007,대전,하이브리드(경유+전기),승합,0
2020,07,202007,대전,하이브리드(LPG+전기),승용,539
2020,07,202007,대전,하이브리드(LPG+전기),승합,0
2020,07,202007,대전,하이브리드(CNG+전기),승용,0
2020,07,202007,대전,하이브리드(CNG+전기),승합,0
2020,07,202007,대전,하이브리드(LNG+전기),승용,0
2020,07,202007,대전,하이브리드(LNG+전기),승합,0
2020,07,202007,대전,수소,승용,380
2020,07,202007,대전,수소,승합,0
2020,07,202007,대전,기타연료,승용,1
2020,07,202007,대전,기타연료,승합,555
2020,07,202007,울산,휘발유,승용,284590
2020,07,202007,울산,휘발유,승합,66
2020,07,202007,울산,경유,승용,147906
2020,07,202007,울산,경유,승합,11271
2020,07,202007,울산,엘피지,승용,28389
2020,07,202007,울산,엘피지,승합,1209
2020,07,202007,울산,등유,승용,0
2020,07,202007,울산,등유,승합,0
2020,07,202007,울산,전기,승용,1345
2020,07,202007,울산,전기,승합,0
2020,07,202007,울산,알코올,승용,0
2020,07,202007,울산,알코올,승합,0
2020,07,202007,울산,태양열,승용,0
2020,07,202007,울산,태양열,승합,0
2020,07,202007,울산,CNG,승용,100
2020,07,202007,울산,CNG,승합,4
2020,07,202007,울산,LNG,승용,0
2020,07,202007,울산,LNG,승합,0
2020,07,202007,울산,하이브리드(휘발유+전기),승용,11517
2020,07,202007,울산,하이브리드(휘발유+전기),승합,0
2020,07,202007,울산,하이브리드(경유+전기),승용,33
2020,07,202007,울산,하이브리드(경유+전기),승합,0
2020,07,202007,울산,하이브리드(LPG+전기),승용,512
