year,month,yyyymm,sido,gender,age,count
2022,06,202206,세종,여성,70,1251
2022,06,202206,세종,여성,80,240
2022,06,202206,세종,여성,90,52
2022,06,202206,경기,남성,10,2045
2022,06,202206,경기,남성,20,97051
2022,06,202206,경기,남성,30,619196
2022,06,202206,경기,남성,40,1112986
2022,06,202206,경기,남성,50,1173301
2022,06,202206,경기,남성,60,838314
2022,06,202206,경기,남성,70,236463
2022,06,202206,경기,남성,80,44590
2022,06,202206,경기,남성,90,3814
2022,06,202206,경기,여성,10,1000
2022,06,202206,경기,여성,20,49347
2022,06,202206,경기,여성,30,247139
2022,06,202206,경기,여성,40,404047
2022,06,202206,경기,여성,50,461797
2022,06,202206,경기,여성,60,280424
2022,06,202206,경기,여성,70,60129
2022,06,202206,경기,여성,80,11714
2022,06,202206,경기,여성,90,2626
2022,06,202206,강원,남성,10,178
2022,06,202206,강원,남성,20,14541
2022,06,202206,강원,남성,30,62830
2022,06,202206,강원,남성,40,115919
2022,06,202206,강원,남성,50,159852
2022,06,202206,강원,남성,60,149188
2022,06,202206,강원,남성,70,50740
2022,06,202206,강원,남성,80,11211
2022,06,202206,강원,남성,90,670
2022,06,202206,강원,여성,10,91
2022,06,202206,강원,여성,20,7288
2022,06,202206,강원,여성,30,27846
2022,06,202206,강원,여성,40,48225
2022,06,202206,강원,여성,50,63925
2022,06,202206,강원,여성,60,49320
2022,06,202206,강원,여성,70,10703
2022,06,202206,강원,여성,80,1953
2022,06,202206,강원,여성,90,517
2022,06,202206,충북,남성,10,265
2022,06,202206,충북,남성,20,16639
2022,06,202206,충북,남성,30,76217
2022,06,202206,충북,남성,40,131247
2022,06,202206,충북,남성,50,170905
2022,06,202206,충북,남성,60,147166
2022,06,202206,충북,남성,70,46221
2022,06,202206,충북,남성,80,8661
2022,06,202206,충북,남성,90,525
2022,06,202206,충북,여성,10,141
2022,06,202206,충북,여성,20,8895
2022,06,202206,충북,여성,30,32266
2022,06,202206,충북,여성,40,50563
2022,06,202206,충북,여성,50,64647
2022,06,202206,충북,여성,60,43417
2022,06,202206,충북,여성,70,8819
2022,06,202206,충북,여성,80,1736
2022,06,202206,충북,여성,90,332
2022,06,202206,충남,남성,10,265
2022,06,202206,충남,남성,20,20612
2022,06,202206,충남,남성,30,107327
2022,06,202206,충남,남성,40,195837
2022,06,202206,충남,남성,50,225882
2022,06,202206,충남,남성,60,187113
2022,06,202206,충남,남성,70,64409
2022,06,202206,충남,남성,80,11874
2022,06,202206,충남,남성,90,906
2022,06,202206,충남,여성,10,138
2022,06,202206,충남,여성,20,10429
2022,06,202206,충남,여성,30,42336
2022,06,202206,충남,여성,40,66387
2022,06,202206,충남,여성,50,81571
2022,06,202206,충남,여성,60,57106
2022,06,202206,충남,여성,70,11910
2022,06,202206,충남,여성,80,2505
2022,06,202206,충남,여성,90,581
2022,06,202206,전북,남성,10,261
2022,06,202206,전북,남성,20,14554
2022,06,202206,전북,남성,30,64409
2022,06,202206,전북,남성,40,137954
2022,06,202206,전북,남성,50,187273
2022,06,202206,전북,남성,60,160113
2022,06,202206,전북,남성,70,59400
2022,06,202206,전북,남성,80,11060
2022,06,202206,전북,남성,90,1004
2022,06,202206,전북,여성,10,132
2022,06,202206,전북,여성,20,8346
2022,06,202206,전북,여성,30,32217
2022,06,202206,전북,여성,40,54903
2022,06,202206,전북,여성,50,71515
2022,06,202206,전북,여성,60,50183
2022,06,202206,전북,여성,70,11838
2022,06,202206,전북,여성,80,2887
2022,06,202206,전북,여성,90,818
2022,06,202206,전남,남성,10,271
2022,06,202206,전남,남성,20,15952
2022,06,202206,전남,남성,30,68025
2022,06,202206,전남,남성,40,142078
2022,06,202206,전남,남성,50,204350
2022,06,202206,전남,남성,60,177921
2022,06,202206,전남,남성,70,65714
2022,06,202206,전남,남성,80,11084
2022,06,202206,전남,남성,90,965
2022,06,202206,전남,여성,10,126
2022,06,202206,전남,여성,20,8232
2022,06,202206,전남,여성,30,31100
2022,06,202206,전남,여성,40,52467
2022,06,202206,전남,여성,50,70139
2022,06,202206,전남,여성,60,50395
2022,06,202206,전남,여성,70,10969
2022,06,202206,전남,여성,80,2871
2022,06,202206,전남,여성,90,680
2022,06,202206,경북,남성,10,174
2022,06,202206,경북,남성,20,21073
2022,06,202206,경북,남성,30,107863
2022,06,202206,경북,남성,40,216600
2022,06,202206,경북,남성,50,302391
2022,06,202206,경북,남성,60,283327
2022,06,202206,경북,남성,70,102467
2022,06,202206,경북,남성,80,18132
2022,06,202206,경북,남성,90,1203
2022,06,202206,경북,여성,10,96
2022,06,202206,경북,여성,20,11011
2022,06,202206,경북,여성,30,44158
2022,06,202206,경북,여성,40,77301
2022,06,202206,경북,여성,50,104082
2022,06,202206,경북,여성,60,78165
2022,06,202206,경북,여성,70,17195
2022,06,202206,경북,여성,80,3220
2022,06,202206,경북,여성,90,683
2022,06,202206,경남,남성,10,523
2022,06,202206,경남,남성,20,24071
2022,06,202206,경남,남성,30,135842
2022,06,202206,경남,남성,40,280676
2022,06,202206,경남,남성,50,345841
2022,06,202206,경남,남성,60,289831
2022,06,202206,경남,남성,70,89701
2022,06,202206,경남,남성,80,13584
2022,06,202206,경남,남성,90,1012
2022,06,202206,경남,여성,10,268
2022,06,202206,경남,여성,20,12365
2022,06,202206,경남,여성,30,56956
2022,06,202206,경남,여성,40,102607
2022,06,202206,경남,여성,50,127498
2022,06,202206,경남,여성,60,84064
2022,06,202206,경남,여성,70,16365
2022,06,202206,경남,여성,80,3115
2022,06,202206,경남,여성,90,717
2022,06,202206,제주,남성,10,147
2022,06,202206,제주,남성,20,5090
2022,06,202206,제주,남성,30,26790
2022,06,202206,제주,남성,40,59653
2022,06,202206,제주,남성,50,70708
2022,06,202206,제주,남성,60,52259
2022,06,202206,제주,남성,70,18139
2022,06,202206,제주,남성,80,3902
2022,06,202206,제주,남성,90,264
2022,06,202206,제주,여성,10,59
2022,06,202206,제주,여성,20,3569
2022,06,202206,제주,여성,30,15554
2022,06,202206,제주,여성,40,28058
2022,06,202206,제주,여성,50,33378
2022,06,202206,제주,여성,60,21445
2022,06,202206,제주,여성,70,4982
2022,06,202206,제주,여성,80,832
2022,06,202206,제주,여성,90,212
2022,07,202207,서울,남성,10,1494
2022,07,202207,서울,남성,20,34089
2022,07,202207,서울,남성,30,289634
2022,07,202207,서울,남성,40,500630
2022,07,202207,서울,남성,50,537354
2022,07,202207,서울,남성,60,441175
2022,07,202207,서울,남성,70,166439
2022,07,202207,서울,남성,80,32263
2022,07,202207,서울,남성,90,3767
2022,07,202207,서울,여성,10,632
2022,07,202207,서울,여성,20,18636
2022,07,202207,서울,여성,30,115251
2022,07,202207,서울,여성,40,185777
2022,07,202207,서울,여성,50,200566
2022,07,202207,서울,여성,60,139435
2022,07,202207,서울,여성,70,39615
2022,07,202207,서울,여성,80,8110
2022,07,202207,서울,여성,90,2133
2022,07,202207,부산,남성,10,431
2022,07,202207,부산,남성,20,17937
2022,07,202207,부산,남성,30,114795
2022,07,202207,부산,남성,40,210498
2022,07,202207,부산,남성,50,226926
2022,07,202207,부산,남성,60,207402
2022,07,202207,부산,남성,70,70287
2022,07,202207,부산,남성,80,11051
2022,07,202207,부산,남성,90,1097
2022,07,202207,부산,여성,10,237
2022,07,202207,부산,여성,20,8824
2022,07,202207,부산,여성,30,45264
2022,07,202207,부산,여성,40,77954
2022,07,202207,부산,여성,50,90115
2022,07,202207,부산,여성,60,63865
2022,07,202207,부산,여성,70,14602
2022,07,202207,부산,여성,80,2633
2022,07,202207,부산,여성,90,558
2022,07,202207,대구,남성,10,165
2022,07,202207,대구,남성,20,16812
2022,07,202207,대구,남성,30,99125
2022,07,202207,대구,남성,40,187390
2022,07,202207,대구,남성,50,227745
2022,07,202207,대구,남성,60,177648
2022,07,202207,대구,남성,70,58185
2022,07,202207,대구,남성,80,10032
2022,07,202207,대구,남성,90,813
2022,07,202207,대구,여성,10,93
2022,07,202207,대구,여성,20,9054
2022,07,202207,대구,여성,30,40080
2022,07,202207,대구,여성,40,71359
2022,07,202207,대구,여성,50,90730
2022,07,202207,대구,여성,60,57300
2022,07,202207,대구,여성,70,13106
2022,07,202207,대구,여성,80,2200
2022,07,202207,대구,여성,90,466
2022,07,202207,인천,남성,10,383
2022,07,202207,인천,남성,20,22212
2022,07,202207,인천,남성,30,128746
2022,07,202207,인천,남성,40,218700
2022,07,202207,인천,남성,50,235675
2022,07,202207,인천,남성,60,184228
2022,07,202207,인천,남성,70,48291
2022,07,202207,인천,남성,80,7156
2022,07,202207,인천,남성,90,647
2022,07,202207,인천,여성,10,215
2022,07,202207,인천,여성,20,11079
2022,07,202207,인천,여성,30,52201
2022,07,202207,인천,여성,40,82066
2022,07,202207,인천,여성,50,94189
2022,07,202207,인천,여성,60,58749
2022,07,202207,인천,여성,70,10615
2022,07,202207,인천,여성,80,1990
2022,07,202207,인천,여성,90,445
2022,07,202207,광주,남성,10,135
2022,07,202207,광주,남성,20,12969
2022,07,202207,광주,남성,30,62154
2022,07,202207,광주,남성,40,116423
2022,07,202207,광주,남성,50,131560
2022,07,202207,광주,남성,60,88968
2022,07,202207,광주,남성,70,27827
2022,07,202207,광주,남성,80,4551
2022,07,202207,광주,남성,90,356
2022,07,202207,광주,여성,10,64
2022,07,202207,광주,여성,20,8398
2022,07,202207,광주,여성,30,31956
2022,07,202207,광주,여성,40,50080
2022,07,202207,광주,여성,50,55828
2022,07,202207,광주,여성,60,30913
2022,07,202207,광주,여성,70,6512
2022,07,202207,광주,여성,80,1207
2022,07,202207,광주,여성,90,324
2022,07,202207,대전,남성,10,246
2022,07,202207,대전,남성,20,12405
2022,07,202207,대전,남성,30,65401
2022,07,202207,대전,남성,40,111685
2022,07,202207,대전,남성,50,131946
2022,07,202207,대전,남성,60,98948
2022,07,202207,대전,남성,70,29821
2022,07,202207,대전,남성,80,5049
2022,07,202207,대전,남성,90,384
2022,07,202207,대전,여성,10,129
2022,07,202207,대전,여성,20,7064
2022,07,202207,대전,여성,30,28804
2022,07,202207,대전,여성,40,45789
2022,07,202207,대전,여성,50,53109
2022,07,202207,대전,여성,60,32806
2022,07,202207,대전,여성,70,6592
2022,07,202207,대전,여성,80,1329
2022,07,202207,대전,여성,90,329
2022,07,202207,울산,남성,10,181
2022,07,202207,울산,남성,20,9087
2022,07,202207,울산,남성,30,51341
2022,07,202207,울산,남성,40,98921
2022,07,202207,울산,남성,50,125221
2022,07,202207,울산,남성,60,101294
2022,07,202207,울산,남성,70,25782
2022,07,202207,울산,남성,80,3071
2022,07,202207,울산,남성,90,212
2022,07,202207,울산,여성,10,72
2022,07,202207,울산,여성,20,4255
2022,07,202207,울산,여성,30,18839
2022,07,202207,울산,여성,40,32188
2022,07,202207,울산,여성,50,38210
2022,07,202207,울산,여성,60,23304
2022,07,202207,울산,여성,70,4298
2022,07,202207,울산,여성,80,688
2022,07,202207,울산,여성,90,188
2022,07,202207,세종,남성,10,70
2022,07,202207,세종,남성,20,2298
2022,07,202207,세종,남성,30,22242
2022,07,202207,세종,남성,40,44124
2022,07,202207,세종,남성,50,34821
2022,07,202207,세종,남성,60,21357
2022,07,202207,세종,남성,70,5605
2022,07,202207,세종,남성,80,867
2022,07,202207,세종,남성,90,56
2022,07,202207,세종,여성,10,29
2022,07,202207,세종,여성,20,1618
2022,07,202207,세종,여성,30,11063
2022,07,202207,세종,여성,40,17040
2022,07,202207,세종,여성,50,12433
2022,07,202207,세종,여성,60,6837
2022,07,202207,세종,여성,70,1247
2022,07,202207,세종,여성,80,237
2022,07,202207,세종,여성,90,51
2022,07,202207,경기,남성,10,2063
2022,07,202207,경기,남성,20,99754
2022,07,202207,경기,남성,30,623431
2022,07,202207,경기,남성,40,1114779
2022,07,202207,경기,남성,50,1174747
2022,07,202207,경기,남성,60,837462
2022,07,202207,경기,남성,70,235528
2022,07,202207,경기,남성,80,44128
2022,07,202207,경기,남성,90,3768
2022,07,202207,경기,여성,10,1015
2022,07,202207,경기,여성,20,50533
2022,07,202207,경기,여성,30,248879
2022,07,202207,경기,여성,40,405192
2022,07,202207,경기,여성,50,462880
2022,07,202207,경기,여성,60,280278
2022,07,202207,경기,여성,70,59886
2022,07,202207,경기,여성,80,11585
2022,07,202207,경기,여성,90,2596
2022,07,202207,강원,남성,10,178
2022,07,202207,강원,남성,20,14877
2022,07,202207,강원,남성,30,63226
2022,07,202207,강원,남성,40,116283
2022,07,202207,강원,남성,50,160221
2022,07,202207,강원,남성,60,149284
2022,07,202207,강원,남성,70,50591
2022,07,202207,강원,남성,80,11092
2022,07,202207,강원,남성,90,661
2022,07,202207,강원,여성,10,91
2022,07,202207,강원,여성,20,7474
2022,07,202207,강원,여성,30,28090
2022,07,202207,강원,여성,40,48419
2022,07,202207,강원,여성,50,64116
2022,07,202207,강원,여성,60,49313
2022,07,202207,강원,여성,70,10662
2022,07,202207,강원,여성,80,1936
2022,07,202207,강원,여성,90,511
2022,07,202207,충북,남성,10,266
2022,07,202207,충북,남성,20,17073
2022,07,202207,충북,남성,30,76698
2022,07,202207,충북,남성,40,131648
2022,07,202207,충북,남성,50,171354
2022,07,202207,충북,남성,60,147225
2022,07,202207,충북,남성,70,46051
2022,07,202207,충북,남성,80,8586
2022,07,202207,충북,남성,90,523
2022,07,202207,충북,여성,10,141
2022,07,202207,충북,여성,20,9096
2022,07,202207,충북,여성,30,32463
2022,07,202207,충북,여성,40,50693
2022,07,202207,충북,여성,50,64853
2022,07,202207,충북,여성,60,43409
2022,07,202207,충북,여성,70,8822
2022,07,202207,충북,여성,80,1713
2022,07,202207,충북,여성,90,327
2022,07,202207,충남,남성,10,264
2022,07,202207,충남,남성,20,21099
2022,07,202207,충남,남성,30,107984
2022,07,202207,충남,남성,40,196350
2022,07,202207,충남,남성,50,226316
2022,07,202207,충남,남성,60,187113
2022,07,202207,충남,남성,70,64274
2022,07,202207,충남,남성,80,11784
2022,07,202207,충남,남성,90,899
2022,07,202207,충남,여성,10,138
2022,07,202207,충남,여성,20,10707
2022,07,202207,충남,여성,30,42617
2022,07,202207,충남,여성,40,66639
2022,07,202207,충남,여성,50,81994
2022,07,202207,충남,여성,60,57130
2022,07,202207,충남,여성,70,11867
2022,07,202207,충남,여성,80,2479
2022,07,202207,충남,여성,90,573
2022,07,202207,전북,남성,10,256
2022,07,202207,전북,남성,20,14849
2022,07,202207,전북,남성,30,64738
2022,07,202207,전북,남성,40,138282
2022,07,202207,전북,남성,50,187716
2022,07,202207,전북,남성,60,160021
2022,07,202207,전북,남성,70,59271
2022,07,202207,전북,남성,80,10960
2022,07,202207,전북,남성,90,986
2022,07,202207,전북,여성,10,134
2022,07,202207,전북,여성,20,8536
2022,07,202207,전북,여성,30,32379
2022,07,202207,전북,여성,40,55026
2022,07,202207,전북,여성,50,71696
2022,07,202207,전북,여성,60,50164
2022,07,202207,전북,여성,70,11759
2022,07,202207,전북,여성,80,2853
2022,07,202207,전북,여성,90,808
2022,07,202207,전남,남성,10,270
2022,07,202207,전남,남성,20,16321
2022,07,202207,전남,남성,30,68503
2022,07,202207,전남,남성,40,142424
2022,07,202207,전남,남성,50,204898
2022,07,202207,전남,남성,60,178097
2022,07,202207,전남,남성,70,65541
2022,07,202207,전남,남성,80,10983
2022,07,202207,전남,남성,90,935
2022,07,202207,전남,여성,10,124
2022,07,202207,전남,여성,20,8428
2022,07,202207,전남,여성,30,31315
2022,07,202207,전남,여성,40,52618
2022,07,202207,전남,여성,50,70473
2022,07,202207,전남,여성,60,50401
2022,07,202207,전남,여성,70,10923
2022,07,202207,전남,여성,80,2828
2022,07,202207,전남,여성,90,687
2022,07,202207,경북,남성,10,173
2022,07,202207,경북,남성,20,21567
2022,07,202207,경북,남성,30,108430
2022,07,202207,경북,남성,40,217162
2022,07,202207,경북,남성,50,303108
2022,07,202207,경북,남성,60,283330
2022,07,202207,경북,남성,70,102169
2022,07,202207,경북,남성,80,17983
2022,07,202207,경북,남성,90,1185
2022,07,202207,경북,여성,10,96
2022,07,202207,경북,여성,20,11255
2022,07,202207,경북,여성,30,44411
2022,07,202207,경북,여성,40,77565
2022,07,202207,경북,여성,50,104470
2022,07,202207,경북,여성,60,78154
2022,07,202207,경북,여성,70,17125
2022,07,202207,경북,여성,80,3192
2022,07,202207,경북,여성,90,674
2022,07,202207,경남,남성,10,527
2022,07,202207,경남,남성,20,24686
2022,07,202207,경남,남성,30,136677
2022,07,202207,경남,남성,40,281133
2022,07,202207,경남,남성,50,346425
2022,07,202207,경남,남성,60,289563
2022,07,202207,경남,남성,70,89392
2022,07,202207,경남,남성,80,13447
2022,07,202207,경남,남성,90,1000
2022,07,202207,경남,여성,10,266
2022,07,202207,경남,여성,20,12644
2022,07,202207,경남,여성,30,57254
2022,07,202207,경남,여성,40,102978
2022,07,202207,경남,여성,50,127783
2022,07,202207,경남,여성,60,84036
2022,07,202207,경남,여성,70,16280
2022,07,202207,경남,여성,80,3070
2022,07,202207,경남,여성,90,707
2022,07,202207,제주,남성,10,148
2022,07,202207,제주,남성,20,5243
2022,07,202207,제주,남성,30,26969
2022,07,202207,제주,남성,40,59896
2022,07,202207,제주,남성,50,70795
2022,07,202207,제주,남성,60,52200
2022,07,202207,제주,남성,70,18071
2022,07,202207,제주,남성,80,3856
2022,07,202207,제주,남성,90,262
2022,07,202207,제주,여성,10,59
2022,07,202207,제주,여성,20,3667
2022,07,202207,제주,여성,30,15654
2022,07,202207,제주,여성,40,28099
2022,07,202207,제주,여성,50,33400
2022,07,202207,제주,여성,60,21450
2022,07,202207,제주,여성,70,4954
2022,07,202207,제주,여성,80,826
2022,07,202207,제주,여성,90,209
2022,08,202208,서울,남성,10,1500
2022,08,202208,서울,남성,20,35129
2022,08,202208,서울,남성,30,291141
2022,08,202208,서울,남성,40,500510
2022,08,202208,서울,남성,50,536784
2022,08,202208,서울,남성,60,440068
2022,08,202208,서울,남성,70,165454
2022,08,202208,서울,남성,80,31898
2022,08,202208,서울,남성,90,3716
2022,08,202208,서울,여성,10,644
2022,08,202208,서울,여성,20,19071
2022,08,202208,서울,여성,30,115938
2022,08,202208,서울,여성,40,185770
2022,08,202208,서울,여성,50,200644
2022,08,202208,서울,여성,60,138980
2022,08,202208,서울,여성,70,39351
2022,08,202208,서울,여성,80,8006
2022,08,202208,서울,여성,90,2107
2022,08,202208,부산,남성,10,436
2022,08,202208,부산,남성,20,18410
2022,08,202208,부산,남성,30,115409
2022,08,202208,부산,남성,40,210727
2022,08,202208,부산,남성,50,226891
2022,08,202208,부산,남성,60,206909
2022,08,202208,부산,남성,70,69868
2022,08,202208,부산,남성,80,10902
2022,08,202208,부산,남성,90,1081
2022,08,202208,부산,여성,10,239
2022,08,202208,부산,여성,20,9044
2022,08,202208,부산,여성,30,45537
2022,08,202208,부산,여성,40,78082
2022,08,202208,부산,여성,50,90165
2022,08,202208,부산,여성,60,63669
2022,08,202208,부산,여성,70,14488
2022,08,202208,부산,여성,80,2590
2022,08,202208,부산,여성,90,552
2022,08,202208,대구,남성,10,166
2022,08,202208,대구,남성,20,17203
2022,08,202208,대구,남성,30,99746
2022,08,202208,대구,남성,40,187605
2022,08,202208,대구,남성,50,227763
2022,08,202208,대구,남성,60,177204
2022,08,202208,대구,남성,70,57882
2022,08,202208,대구,남성,80,9912
2022,08,202208,대구,남성,90,807
2022,08,202208,대구,여성,10,93
2022,08,202208,대구,여성,20,9206
2022,08,202208,대구,여성,30,40315
2022,08,202208,대구,여성,40,71515
2022,08,202208,대구,여성,50,90865
2022,08,202208,대구,여성,60,57169
2022,08,202208,대구,여성,70,13014
2022,08,202208,대구,여성,80,2179
2022,08,202208,대구,여성,90,465
2022,08,202208,인천,남성,10,389
2022,08,202208,인천,남성,20,22863
2022,08,202208,인천,남성,30,129760
2022,08,202208,인천,남성,40,219215
2022,08,202208,인천,남성,50,235911
2022,08,202208,인천,남성,60,183936
2022,08,202208,인천,남성,70,48039
2022,08,202208,인천,남성,80,7078
2022,08,202208,인천,남성,90,645
2022,08,202208,인천,여성,10,218
2022,08,202208,인천,여성,20,11336
2022,08,202208,인천,여성,30,52620
2022,08,202208,인천,여성,40,82359
2022,08,202208,인천,여성,50,94338
2022,08,202208,인천,여성,60,58679
2022,08,202208,인천,여성,70,10554
2022,08,202208,인천,여성,80,1974
2022,08,202208,인천,여성,90,441
2022,08,202208,광주,남성,10,135
2022,08,202208,광주,남성,20,13290
2022,08,202208,광주,남성,30,62494
2022,08,202208,광주,남성,40,116652
2022,08,202208,광주,남성,50,131697
2022,08,202208,광주,남성,60,88853
2022,08,202208,광주,남성,70,27732
2022,08,202208,광주,남성,80,4486
2022,08,202208,광주,남성,90,349
2022,08,202208,광주,여성,10,65
2022,08,202208,광주,여성,20,8610
2022,08,202208,광주,여성,30,32202
2022,08,202208,광주,여성,40,50208
2022,08,202208,광주,여성,50,55949
2022,08,202208,광주,여성,60,30867
2022,08,202208,광주,여성,70,6479
2022,08,202208,광주,여성,80,1194
2022,08,202208,광주,여성,90,316
2022,08,202208,대전,남성,10,245
2022,08,202208,대전,남성,20,12752
2022,08,202208,대전,남성,30,65889
2022,08,202208,대전,남성,40,111782
2022,08,202208,대전,남성,50,131899
2022,08,202208,대전,남성,60,98654
2022,08,202208,대전,남성,70,29653
2022,08,202208,대전,남성,80,4978
2022,08,202208,대전,남성,90,379
2022,08,202208,대전,여성,10,128
2022,08,202208,대전,여성,20,7228
2022,08,202208,대전,여성,30,29030
2022,08,202208,대전,여성,40,45973
2022,08,202208,대전,여성,50,53188
2022,08,202208,대전,여성,60,32791
2022,08,202208,대전,여성,70,6532
2022,08,202208,대전,여성,80,1313
2022,08,202208,대전,여성,90,327
2022,08,202208,울산,남성,10,179
2022,08,202208,울산,남성,20,9278
2022,08,202208,울산,남성,30,51534
2022,08,202208,울산,남성,40,98927
2022,08,202208,울산,남성,50,125095
2022,08,202208,울산,남성,60,101003
2022,08,202208,울산,남성,70,25646
2022,08,202208,울산,남성,80,3038
2022,08,202208,울산,남성,90,211
2022,08,202208,울산,여성,10,72
2022,08,202208,울산,여성,20,4342
2022,08,202208,울산,여성,30,19003
2022,08,202208,울산,여성,40,32275
2022,08,202208,울산,여성,50,38203
2022,08,202208,울산,여성,60,23281
2022,08,202208,울산,여성,70,4269
2022,08,202208,울산,여성,80,680
2022,08,202208,울산,여성,90,183
2022,08,202208,세종,남성,10,70
2022,08,202208,세종,남성,20,2367
2022,08,202208,세종,남성,30,22395
2022,08,202208,세종,남성,40,44160
2022,08,202208,세종,남성,50,34813
2022,08,202208,세종,남성,60,21328
2022,08,202208,세종,남성,70,5580
2022,08,202208,세종,남성,80,864
2022,08,202208,세종,남성,90,56
2022,08,202208,세종,여성,10,29
2022,08,202208,세종,여성,20,1651
2022,08,202208,세종,여성,30,11158
2022,08,202208,세종,여성,40,17074
2022,08,202208,세종,여성,50,12465
2022,08,202208,세종,여성,60,6822
2022,08,202208,세종,여성,70,1235
2022,08,202208,세종,여성,80,235
2022,08,202208,세종,여성,90,48
2022,08,202208,경기,남성,10,2081
2022,08,202208,경기,남성,20,102456
2022,08,202208,경기,남성,30,627214
2022,08,202208,경기,남성,40,1115554
2022,08,202208,경기,남성,50,1174611
2022,08,202208,경기,남성,60,836208
2022,08,202208,경기,남성,70,234443
2022,08,202208,경기,남성,80,43675
2022,08,202208,경기,남성,90,3739
2022,08,202208,경기,여성,10,1020
2022,08,202208,경기,여성,20,51707
2022,08,202208,경기,여성,30,250372
2022,08,202208,경기,여성,40,405884
2022,08,202208,경기,여성,50,463459
2022,08,202208,경기,여성,60,279698
2022,08,202208,경기,여성,70,59570
2022,08,202208,경기,여성,80,11457
2022,08,202208,경기,여성,90,2562
2022,08,202208,강원,남성,10,174
2022,08,202208,강원,남성,20,15248
2022,08,202208,강원,남성,30,63621
2022,08,202208,강원,남성,40,116460
2022,08,202208,강원,남성,50,160608
2022,08,202208,강원,남성,60,149272
2022,08,202208,강원,남성,70,50406
2022,08,202208,강원,남성,80,10978
2022,08,202208,강원,남성,90,655
2022,08,202208,강원,여성,10,92
2022,08,202208,강원,여성,20,7637
2022,08,202208,강원,여성,30,28296
2022,08,202208,강원,여성,40,48525
2022,08,202208,강원,여성,50,64227
2022,08,202208,강원,여성,60,49328
2022,08,202208,강원,여성,70,10625
2022,08,202208,강원,여성,80,1917
2022,08,202208,강원,여성,90,505
2022,08,202208,충북,남성,10,263
2022,08,202208,충북,남성,20,17469
2022,08,202208,충북,남성,30,77194
2022,08,202208,충북,남성,40,131959
2022,08,202208,충북,남성,50,171715
2022,08,202208,충북,남성,60,147123
2022,08,202208,충북,남성,70,45905
2022,08,202208,충북,남성,80,8504
2022,08,202208,충북,남성,90,515
2022,08,202208,충북,여성,10,144
2022,08,202208,충북,여성,20,9289
2022,08,202208,충북,여성,30,32702
2022,08,202208,충북,여성,40,50797
2022,08,202208,충북,여성,50,65000
2022,08,202208,충북,여성,60,43401
2022,08,202208,충북,여성,70,8775
2022,08,202208,충북,여성,80,1694
2022,08,202208,충북,여성,90,324
2022,08,202208,충남,남성,10,266
2022,08,202208,충남,남성,20,21664
2022,08,202208,충남,남성,30,108479
2022,08,202208,충남,남성,40,196737
2022,08,202208,충남,남성,50,226678
2022,08,202208,충남,남성,60,186928
2022,08,202208,충남,남성,70,64034
2022,08,202208,충남,남성,80,11652
2022,08,202208,충남,남성,90,890
2022,08,202208,충남,여성,10,140
2022,08,202208,충남,여성,20,11015
2022,08,202208,충남,여성,30,42923
2022,08,202208,충남,여성,40,66885
2022,08,202208,충남,여성,50,82253
2022,08,202208,충남,여성,60,57140
2022,08,202208,충남,여성,70,11806
2022,08,202208,충남,여성,80,2455
2022,08,202208,충남,여성,90,563
2022,08,202208,전북,남성,10,263
2022,08,202208,전북,남성,20,15196
2022,08,202208,전북,남성,30,65110
2022,08,202208,전북,남성,40,138514
2022,08,202208,전북,남성,50,188064
2022,08,202208,전북,남성,60,160024
2022,08,202208,전북,남성,70,59086
2022,08,202208,전북,남성,80,10848
2022,08,202208,전북,남성,90,976
2022,08,202208,전북,여성,10,136
2022,08,202208,전북,여성,20,8754
2022,08,202208,전북,여성,30,32581
2022,08,202208,전북,여성,40,55191
2022,08,202208,전북,여성,50,71949
2022,08,202208,전북,여성,60,50139
2022,08,202208,전북,여성,70,11690
2022,08,202208,전북,여성,80,2815
2022,08,202208,전북,여성,90,793
2022,08,202208,전남,남성,10,270
2022,08,202208,전남,남성,20,16688
2022,08,202208,전남,남성,30,68819
2022,08,202208,전남,남성,40,142719
2022,08,202208,전남,남성,50,205291
2022,08,202208,전남,남성,60,178060
2022,08,202208,전남,남성,70,65299
2022,08,202208,전남,남성,80,10888
2022,08,202208,전남,남성,90,923
2022,08,202208,전남,여성,10,127
2022,08,202208,전남,여성,20,8666
2022,08,202208,전남,여성,30,31411
2022,08,202208,전남,여성,40,52845
2022,08,202208,전남,여성,50,70674
2022,08,202208,전남,여성,60,50445
2022,08,202208,전남,여성,70,10888
2022,08,202208,전남,여성,80,2793
2022,08,202208,전남,여성,90,677
2022,08,202208,경북,남성,10,176
2022,08,202208,경북,남성,20,22106
2022,08,202208,경북,남성,30,108860
2022,08,202208,경북,남성,40,217422
2022,08,202208,경북,남성,50,303708
2022,08,202208,경북,남성,60,283196
2022,08,202208,경북,남성,70,101827
2022,08,202208,경북,남성,80,17763
2022,08,202208,경북,남성,90,1170
2022,08,202208,경북,여성,10,95
2022,08,202208,경북,여성,20,11514
2022,08,202208,경북,여성,30,44743
2022,08,202208,경북,여성,40,77810
2022,08,202208,경북,여성,50,104742
2022,08,202208,경북,여성,60,78136
2022,08,202208,경북,여성,70,17051
2022,08,202208,경북,여성,80,3161
2022,08,202208,경북,여성,90,659
2022,08,202208,경남,남성,10,530
2022,08,202208,경남,남성,20,25304
